t,bat,h,yaw
1770721693.2072427,92.0,0.0,-28.0
1770721693.2113435,92.0,0.0,-28.0
1770721693.2366252,92.0,0.0,-28.0
1770721693.2399504,92.0,0.0,-28.0
1770721693.2583463,92.0,0.0,-28.0
1770721693.26233,92.0,0.0,-28.0
1770721693.2932796,92.0,0.0,-28.0
1770721693.2977526,92.0,0.0,-28.0
1770721693.3193145,92.0,0.0,-28.0
1770721693.3229625,92.0,0.0,-28.0
1770721693.3515494,92.0,0.0,-28.0
1770721693.355913,92.0,0.0,-28.0
1770721693.3750527,92.0,0.0,-28.0
1770721693.3791635,92.0,0.0,-28.0
1770721693.4045281,92.0,0.0,-28.0
1770721693.409601,92.0,0.0,-27.0
1770721693.429496,92.0,0.0,-27.0
1770721693.4342868,92.0,0.0,-27.0
1770721693.4575202,92.0,0.0,-27.0
1770721693.4614522,92.0,0.0,-27.0
1770721693.4897695,92.0,0.0,-27.0
1770721693.4934838,92.0,0.0,-27.0
1770721693.5185409,92.0,0.0,-27.0
1770721693.5223966,92.0,0.0,-27.0
1770721693.544391,92.0,0.0,-27.0
1770721693.5480223,92.0,0.0,-27.0
1770721693.572245,92.0,0.0,-27.0
1770721693.576207,92.0,0.0,-27.0
1770721693.593596,92.0,0.0,-27.0
1770721693.5971682,92.0,0.0,-27.0
1770721693.627444,92.0,0.0,-27.0
1770721693.6315684,92.0,0.0,-27.0
1770721693.6531181,92.0,0.0,-27.0
1770721693.6569617,92.0,0.0,-27.0
1770721693.687584,92.0,0.0,-27.0
1770721693.6921303,92.0,0.0,-27.0
1770721693.7122717,92.0,0.0,-27.0
1770721693.7181237,92.0,0.0,-27.0
1770721693.7447438,92.0,0.0,-27.0
1770721693.7489712,92.0,0.0,-27.0
1770721693.7693288,92.0,0.0,-27.0
1770721693.773596,92.0,0.0,-27.0
1770721693.795719,92.0,0.0,-27.0
1770721693.7999055,92.0,0.0,-27.0
1770721693.8256104,92.0,0.0,-26.0
1770721693.8294737,92.0,0.0,-26.0
1770721693.8591306,92.0,0.0,-26.0
1770721693.8624833,92.0,0.0,-26.0
1770721693.8893845,92.0,0.0,-26.0
1770721693.893814,92.0,0.0,-26.0
1770721693.9208217,92.0,0.0,-26.0
1770721693.9254768,92.0,0.0,-26.0
1770721693.9574418,92.0,0.0,-26.0
1770721693.9617188,92.0,0.0,-26.0
1770721693.991772,92.0,0.0,-26.0
1770721693.9954789,92.0,0.0,-26.0
1770721694.025311,92.0,0.0,-26.0
1770721694.0289783,92.0,0.0,-26.0
1770721694.0560663,92.0,0.0,-26.0
1770721694.060568,92.0,0.0,-26.0
1770721694.0852675,92.0,0.0,-26.0
1770721694.0893073,92.0,0.0,-26.0
1770721694.1134994,92.0,0.0,-26.0
1770721694.118828,92.0,0.0,-26.0
1770721694.1407244,92.0,0.0,-25.0
1770721694.144449,92.0,0.0,-25.0
1770721694.1695476,92.0,0.0,-25.0
1770721694.1735299,92.0,0.0,-25.0
1770721694.1931763,92.0,0.0,-25.0
1770721694.196722,92.0,0.0,-25.0
1770721694.2271018,92.0,0.0,-24.0
1770721694.2307124,92.0,0.0,-24.0
1770721694.250679,92.0,0.0,-24.0
1770721694.2546113,92.0,0.0,-24.0
1770721694.2821696,92.0,0.0,-24.0
1770721694.2868726,92.0,0.0,-24.0
1770721694.3110783,92.0,0.0,-24.0
1770721694.3145487,92.0,0.0,-24.0
1770721694.341686,92.0,0.0,-24.0
1770721694.3450549,92.0,0.0,-24.0
1770721694.3652089,92.0,0.0,-24.0
1770721694.3704364,92.0,0.0,-24.0
1770721694.393969,92.0,0.0,-24.0
1770721694.3973215,92.0,0.0,-24.0
1770721694.4233887,92.0,0.0,-24.0
1770721694.4271502,92.0,0.0,-24.0
1770721694.451099,92.0,0.0,-24.0
1770721694.4550822,92.0,0.0,-24.0
1770721694.476677,92.0,0.0,-24.0
1770721694.480447,92.0,0.0,-24.0
1770721694.5056536,92.0,0.0,-24.0
1770721694.5095332,92.0,0.0,-24.0
1770721694.5328183,92.0,0.0,-24.0
1770721694.5374026,92.0,0.0,-24.0
1770721694.5628042,92.0,0.0,-24.0
1770721694.5675735,92.0,0.0,-24.0
1770721694.5880866,92.0,0.0,-24.0
1770721694.5923834,92.0,0.0,-24.0
1770721694.624038,92.0,0.0,-24.0
1770721694.6274197,92.0,0.0,-24.0
1770721694.647487,92.0,0.0,-24.0
1770721694.65244,92.0,0.0,-24.0
1770721694.6777987,92.0,0.0,-24.0
1770721694.6813986,92.0,0.0,-24.0
1770721694.7005327,92.0,0.0,-24.0
1770721694.7049322,92.0,0.0,-24.0
1770721694.728244,92.0,0.0,-24.0
1770721694.731741,92.0,0.0,-24.0
1770721694.754787,92.0,0.0,-24.0
1770721694.7584465,92.0,0.0,-24.0
1770721694.7862656,92.0,0.0,-25.0
1770721694.7905567,92.0,0.0,-25.0
1770721694.8110082,92.0,0.0,-25.0
1770721694.8143692,92.0,0.0,-25.0
1770721694.8395746,92.0,0.0,-25.0
1770721694.8429832,92.0,0.0,-25.0
1770721694.8613164,92.0,0.0,-25.0
1770721694.8646889,92.0,0.0,-25.0
1770721694.8942435,92.0,0.0,-25.0
1770721694.8988085,92.0,0.0,-25.0
1770721694.9245222,92.0,0.0,-25.0
1770721694.9278362,92.0,0.0,-25.0
1770721694.9606013,92.0,0.0,-25.0
1770721694.9641154,92.0,0.0,-25.0
1770721694.9897008,92.0,0.0,-25.0
1770721694.993412,92.0,0.0,-25.0
1770721695.024755,92.0,0.0,-25.0
1770721695.028343,92.0,0.0,-25.0
1770721695.0517251,92.0,0.0,-25.0
1770721695.0560656,92.0,0.0,-25.0
1770721695.0818815,92.0,0.0,-25.0
1770721695.087449,92.0,0.0,-25.0
1770721695.1078162,92.0,0.0,-25.0
1770721695.1111188,92.0,0.0,-25.0
1770721695.1396742,92.0,0.0,-25.0
1770721695.1438634,92.0,0.0,-25.0
1770721695.1625123,92.0,0.0,-25.0
1770721695.1670744,92.0,0.0,-25.0
1770721695.1920488,92.0,0.0,-25.0
1770721695.195508,92.0,0.0,-25.0
1770721695.2230403,92.0,0.0,-25.0
1770721695.2265074,92.0,0.0,-25.0
1770721695.2517676,92.0,0.0,-25.0
1770721695.2555308,92.0,0.0,-25.0
1770721695.2783225,92.0,0.0,-25.0
1770721695.281894,92.0,0.0,-25.0
1770721695.3102238,92.0,0.0,-25.0
1770721695.3139348,92.0,0.0,-25.0
1770721695.3372405,92.0,0.0,-25.0
1770721695.3410146,92.0,0.0,-25.0
1770721695.3651056,92.0,0.0,-25.0
1770721695.3700247,92.0,0.0,-25.0
1770721695.3904839,92.0,0.0,-25.0
1770721695.3940134,92.0,0.0,-25.0
1770721695.4223871,92.0,0.0,-25.0
1770721695.4262245,92.0,0.0,-25.0
1770721695.4467297,92.0,0.0,-25.0
1770721695.452037,92.0,0.0,-25.0
1770721695.4779792,92.0,0.0,-25.0
1770721695.4816651,92.0,0.0,-25.0
1770721695.5040004,92.0,0.0,-25.0
1770721695.507486,92.0,0.0,-25.0
1770721695.5320244,92.0,0.0,-25.0
1770721695.5382223,92.0,0.0,-25.0
1770721695.559301,92.0,0.0,-25.0
1770721695.5631194,92.0,0.0,-25.0
1770721695.5895803,92.0,0.0,-25.0
1770721695.5933356,92.0,0.0,-25.0
1770721695.6154675,92.0,0.0,-25.0
1770721695.62022,92.0,0.0,-25.0
1770721695.6464062,92.0,0.0,-25.0
1770721695.652256,92.0,0.0,-25.0
1770721695.6755543,92.0,0.0,-25.0
1770721695.6788373,92.0,0.0,-25.0
1770721695.7045367,92.0,0.0,-25.0
1770721695.7082298,92.0,0.0,-25.0
1770721695.7265995,92.0,0.0,-25.0
1770721695.7300773,92.0,0.0,-25.0
1770721695.7611866,92.0,0.0,-25.0
1770721695.765363,92.0,0.0,-25.0
1770721695.786878,92.0,0.0,-25.0
1770721695.7905297,92.0,0.0,-25.0
1770721695.817065,92.0,0.0,-25.0
1770721695.8222384,92.0,0.0,-25.0
1770721695.8412411,92.0,0.0,-25.0
1770721695.844975,92.0,0.0,-25.0
1770721695.8710036,92.0,0.0,-25.0
1770721695.874835,92.0,0.0,-25.0
1770721695.8944502,92.0,0.0,-25.0
1770721695.8979084,92.0,0.0,-25.0
1770721695.9243271,92.0,0.0,-25.0
1770721695.92761,92.0,0.0,-25.0
1770721695.9486403,92.0,0.0,-25.0
1770721695.9539962,92.0,0.0,-25.0
1770721695.9831269,92.0,0.0,-25.0
1770721695.9876852,92.0,0.0,-25.0
1770721696.013067,92.0,0.0,-25.0
1770721696.019391,92.0,0.0,-25.0
1770721696.0447876,92.0,0.0,-25.0
1770721696.0494144,92.0,0.0,-25.0
1770721696.0694005,92.0,0.0,-25.0
1770721696.074275,92.0,0.0,-25.0
1770721696.1001506,92.0,0.0,-25.0
1770721696.105253,92.0,0.0,-25.0
1770721696.1252675,92.0,0.0,-25.0
1770721696.1287606,92.0,0.0,-25.0
1770721696.1591468,92.0,0.0,-25.0
1770721696.1624882,92.0,0.0,-25.0
1770721696.1853805,92.0,0.0,-25.0
1770721696.1900845,92.0,0.0,-25.0
1770721696.2171252,92.0,0.0,-25.0
1770721696.221628,92.0,0.0,-25.0
1770721696.2416506,92.0,0.0,-25.0
1770721696.2454097,92.0,0.0,-25.0
1770721696.2701106,92.0,0.0,-25.0
1770721696.274176,92.0,0.0,-25.0
1770721696.292916,92.0,0.0,-25.0
1770721696.2961435,92.0,0.0,-25.0
1770721696.3245463,92.0,0.0,-25.0
1770721696.327998,92.0,0.0,-25.0
1770721696.3541572,92.0,0.0,-25.0
1770721696.3576946,92.0,0.0,-25.0
1770721696.3816423,92.0,0.0,-25.0
1770721696.3864913,92.0,0.0,-25.0
1770721696.40915,92.0,0.0,-25.0
1770721696.4123657,92.0,0.0,-25.0
1770721696.4359145,92.0,0.0,-25.0
1770721696.4404097,92.0,0.0,-25.0
1770721696.46016,92.0,0.0,-25.0
1770721696.4634418,92.0,0.0,-25.0
1770721696.493072,92.0,0.0,-25.0
1770721696.4967182,92.0,0.0,-25.0
1770721696.5203424,92.0,0.0,-25.0
1770721696.5246289,92.0,0.0,-25.0
1770721696.552101,92.0,0.0,-25.0
1770721696.55662,92.0,0.0,-25.0
1770721696.575345,92.0,0.0,-25.0
1770721696.578585,92.0,0.0,-25.0
1770721696.6126773,92.0,0.0,-25.0
1770721696.6178486,92.0,0.0,-25.0
1770721696.639174,92.0,0.0,-25.0
1770721696.6424026,92.0,0.0,-25.0
1770721696.6654303,92.0,0.0,-25.0
1770721696.6709867,92.0,0.0,-25.0
1770721696.6926568,92.0,0.0,-25.0
1770721696.695875,92.0,0.0,-25.0
1770721696.724869,92.0,0.0,-25.0
1770721696.7284653,92.0,0.0,-25.0
1770721696.7550695,92.0,0.0,-25.0
1770721696.7590187,92.0,0.0,-25.0
1770721696.7839384,92.0,0.0,-25.0
1770721696.7886617,92.0,0.0,-25.0
1770721696.8114169,92.0,0.0,-25.0
1770721696.815974,92.0,0.0,-25.0
1770721696.8438683,92.0,0.0,-25.0
1770721696.8474197,92.0,0.0,-25.0
1770721696.876371,92.0,0.0,-25.0
1770721696.8813727,92.0,0.0,-25.0
1770721696.9085324,92.0,0.0,-25.0
1770721696.9124768,92.0,0.0,-25.0
1770721696.9387405,92.0,0.0,-25.0
1770721696.9434614,92.0,0.0,-25.0
1770721696.9749546,92.0,0.0,-25.0
1770721696.978355,92.0,0.0,-25.0
1770721696.9984486,92.0,0.0,-25.0
1770721697.003475,92.0,0.0,-25.0
1770721697.0273345,92.0,0.0,-25.0
1770721697.031222,92.0,0.0,-25.0
1770721697.0573013,92.0,0.0,-25.0
1770721697.0612261,92.0,0.0,-25.0
1770721697.085877,92.0,0.0,-25.0
1770721697.0894434,92.0,0.0,-25.0
1770721697.1106422,92.0,0.0,-25.0
1770721697.114066,92.0,0.0,-25.0
1770721697.1397035,92.0,0.0,-25.0
1770721697.1433697,92.0,0.0,-25.0
1770721697.1716833,92.0,0.0,-25.0
1770721697.175857,92.0,0.0,-25.0
1770721697.203671,92.0,0.0,-25.0
1770721697.207488,92.0,0.0,-25.0
1770721697.227964,92.0,0.0,-25.0
1770721697.231453,92.0,0.0,-24.0
1770721697.2591076,92.0,0.0,-24.0
1770721697.2630017,92.0,0.0,-24.0
1770721697.285442,92.0,0.0,-24.0
1770721697.2897193,92.0,0.0,-24.0
1770721697.3119798,92.0,0.0,-24.0
1770721697.31648,92.0,0.0,-24.0
1770721697.3381228,92.0,0.0,-24.0
1770721697.3415275,92.0,0.0,-24.0
1770721697.364863,92.0,0.0,-24.0
1770721697.3701322,92.0,0.0,-24.0
1770721697.3926318,92.0,0.0,-24.0
1770721697.39714,92.0,0.0,-24.0
1770721697.4238677,92.0,0.0,-24.0
1770721697.4279544,92.0,0.0,-24.0
1770721697.453416,92.0,0.0,-24.0
1770721697.4573877,92.0,0.0,-24.0
1770721697.4807012,92.0,0.0,-24.0
1770721697.4862545,92.0,0.0,-24.0
1770721697.506427,92.0,0.0,-24.0
1770721697.5104206,92.0,0.0,-24.0
1770721697.535809,92.0,0.0,-24.0
1770721697.5402365,92.0,0.0,-24.0
1770721697.5592566,92.0,0.0,-24.0
1770721697.5632346,92.0,0.0,-24.0
1770721697.5926516,92.0,0.0,-24.0
1770721697.5970936,92.0,0.0,-24.0
1770721697.619068,92.0,0.0,-24.0
1770721697.6227381,92.0,0.0,-24.0
1770721697.658075,92.0,0.0,-24.0
1770721697.6624918,92.0,0.0,-24.0
1770721697.6857336,92.0,0.0,-24.0
1770721697.689492,92.0,0.0,-24.0
1770721697.7155595,92.0,0.0,-24.0
1770721697.7202291,92.0,0.0,-24.0
1770721697.741956,92.0,0.0,-24.0
1770721697.7454436,92.0,0.0,-24.0
1770721697.7718413,92.0,0.0,-24.0
1770721697.775226,92.0,0.0,-24.0
1770721697.7942057,92.0,0.0,-24.0
1770721697.7981431,92.0,0.0,-24.0
1770721697.8237836,92.0,0.0,-24.0
1770721697.828128,92.0,0.0,-24.0
1770721697.8530915,92.0,0.0,-24.0
1770721697.8565178,92.0,0.0,-24.0
1770721697.878779,92.0,0.0,-24.0
1770721697.8825643,92.0,0.0,-24.0
1770721697.9040308,92.0,0.0,-24.0
1770721697.9078677,92.0,0.0,-24.0
1770721697.9317522,92.0,0.0,-24.0
1770721697.9370463,92.0,0.0,-24.0
1770721697.9567835,92.0,0.0,-24.0
1770721697.960698,92.0,0.0,-24.0
1770721697.9966965,92.0,0.0,-24.0
1770721698.0021539,92.0,0.0,-24.0
1770721698.0223765,92.0,0.0,-24.0
1770721698.0259712,92.0,0.0,-24.0
1770721698.0617044,92.0,0.0,-24.0
1770721698.0663302,92.0,0.0,-24.0
1770721698.0865903,92.0,0.0,-24.0
1770721698.090057,92.0,0.0,-24.0
1770721698.1196496,92.0,0.0,-24.0
1770721698.1234932,92.0,0.0,-24.0
1770721698.1416686,92.0,0.0,-24.0
1770721698.1455476,92.0,0.0,-24.0
1770721698.1734152,92.0,0.0,-24.0
1770721698.1772468,92.0,0.0,-24.0
1770721698.1971428,92.0,0.0,-24.0
1770721698.202174,92.0,0.0,-24.0
1770721698.2258117,92.0,0.0,-24.0
1770721698.229448,92.0,0.0,-24.0
1770721698.2601268,92.0,0.0,-24.0
1770721698.2639549,92.0,0.0,-24.0
1770721698.2908015,92.0,0.0,-24.0
1770721698.294885,92.0,0.0,-24.0
1770721698.3234239,92.0,0.0,-24.0
1770721698.3269894,92.0,0.0,-24.0
1770721698.350699,92.0,0.0,-24.0
1770721698.3545444,92.0,0.0,-24.0
1770721698.3784359,92.0,0.0,-24.0
1770721698.3820605,92.0,0.0,-24.0
1770721698.4063764,92.0,0.0,-24.0
1770721698.4106202,92.0,0.0,-24.0
1770721698.4305677,92.0,0.0,-24.0
1770721698.4361482,92.0,0.0,-24.0
1770721698.4636774,92.0,0.0,-24.0
1770721698.4692948,92.0,0.0,-24.0
1770721698.48923,92.0,0.0,-24.0
1770721698.4931922,92.0,0.0,-24.0
1770721698.526627,92.0,0.0,-24.0
1770721698.5301821,92.0,0.0,-24.0
1770721698.5497396,92.0,0.0,-24.0
1770721698.5539596,92.0,0.0,-24.0
1770721698.5807,92.0,0.0,-24.0
1770721698.585378,92.0,0.0,-24.0
1770721698.6069734,92.0,0.0,-24.0
1770721698.610948,92.0,0.0,-24.0
1770721698.6352112,92.0,0.0,-24.0
1770721698.6388638,92.0,0.0,-24.0
1770721698.6611338,92.0,0.0,-24.0
1770721698.6645532,92.0,0.0,-24.0
1770721698.6912458,92.0,0.0,-24.0
1770721698.6950967,92.0,0.0,-24.0
1770721698.7226005,92.0,0.0,-24.0
1770721698.7268589,92.0,0.0,-24.0
1770721698.752818,92.0,0.0,-24.0
1770721698.7564402,92.0,0.0,-24.0
1770721698.778588,92.0,0.0,-24.0
1770721698.7824306,92.0,0.0,-24.0
1770721698.806264,92.0,0.0,-24.0
1770721698.8102057,92.0,0.0,-24.0
1770721698.8291402,92.0,0.0,-24.0
1770721698.8327734,92.0,0.0,-24.0
1770721698.8613057,92.0,0.0,-24.0
1770721698.8649096,92.0,0.0,-24.0
1770721698.8860762,92.0,0.0,-24.0
1770721698.8898337,92.0,0.0,-24.0
1770721698.9175603,92.0,0.0,-24.0
1770721698.9213064,92.0,0.0,-24.0
1770721698.9410467,92.0,0.0,-24.0
1770721698.944817,92.0,0.0,-24.0
1770721698.9701436,92.0,0.0,-24.0
1770721698.974208,92.0,0.0,-24.0
1770721698.9935434,92.0,0.0,-24.0
1770721698.9975917,92.0,0.0,-24.0
1770721699.0249245,92.0,0.0,-24.0
1770721699.0283842,92.0,0.0,-24.0
1770721699.0539906,92.0,0.0,-24.0
1770721699.0581174,92.0,0.0,-24.0
1770721699.083145,92.0,0.0,-24.0
1770721699.087713,92.0,0.0,-24.0
1770721699.1114233,92.0,0.0,-24.0
1770721699.114741,92.0,0.0,-24.0
1770721699.1424801,92.0,0.0,-24.0
1770721699.145946,92.0,0.0,-24.0
1770721699.165057,92.0,0.0,-24.0
1770721699.170154,92.0,0.0,-24.0
1770721699.1959171,92.0,0.0,-24.0
1770721699.2004857,92.0,0.0,-24.0
1770721699.223367,92.0,0.0,-24.0
1770721699.2266657,92.0,0.0,-24.0
1770721699.2602527,92.0,0.0,-24.0
1770721699.263723,92.0,0.0,-24.0
1770721699.2888253,92.0,0.0,-24.0
1770721699.2928848,92.0,0.0,-24.0
1770721699.328501,92.0,0.0,-24.0
1770721699.3321934,92.0,0.0,-24.0
1770721699.351746,92.0,0.0,-24.0
1770721699.3558097,92.0,0.0,-24.0
1770721699.3815582,92.0,0.0,-24.0
1770721699.386402,92.0,0.0,-24.0
1770721699.406424,92.0,0.0,-24.0
1770721699.4106572,92.0,0.0,-24.0
1770721699.4343503,92.0,0.0,-24.0
1770721699.439619,92.0,0.0,-24.0
1770721699.4595978,92.0,0.0,-24.0
1770721699.463095,92.0,0.0,-24.0
1770721699.4893184,92.0,0.0,-24.0
1770721699.492839,92.0,0.0,-24.0
1770721699.519594,92.0,0.0,-24.0
1770721699.5232873,92.0,0.0,-24.0
1770721699.5485492,92.0,0.0,-24.0
1770721699.5534852,92.0,0.0,-24.0
1770721699.5769842,92.0,0.0,-24.0
1770721699.5802448,92.0,0.0,-24.0
1770721699.6059132,92.0,0.0,-24.0
1770721699.6095364,92.0,0.0,-24.0
1770721699.6278434,92.0,0.0,-24.0
1770721699.6312172,92.0,0.0,-24.0
1770721699.6619046,92.0,0.0,-24.0
1770721699.6651766,92.0,0.0,-24.0
1770721699.6868498,92.0,0.0,-24.0
1770721699.6904964,92.0,0.0,-24.0
1770721699.715544,92.0,0.0,-24.0
1770721699.7210665,92.0,0.0,-24.0
1770721699.743294,92.0,0.0,-24.0
1770721699.7468705,92.0,0.0,-24.0
1770721699.7755353,92.0,0.0,-24.0
1770721699.7793717,92.0,0.0,-24.0
1770721699.801087,92.0,0.0,-24.0
1770721699.8072178,92.0,0.0,-24.0
1770721699.8301382,92.0,0.0,-24.0
1770721699.8353233,92.0,0.0,-24.0
1770721699.8611748,92.0,0.0,-24.0
1770721699.8645782,92.0,0.0,-24.0
1770721699.8914316,92.0,0.0,-24.0
1770721699.8950887,92.0,0.0,-24.0
1770721699.921458,92.0,0.0,-24.0
1770721699.9254112,92.0,0.0,-24.0
1770721699.9474783,92.0,0.0,-24.0
1770721699.9526234,92.0,0.0,-24.0
1770721699.9745436,92.0,0.0,-24.0
1770721699.9779942,92.0,0.0,-24.0
1770721700.0023525,92.0,0.0,-24.0
1770721700.0063624,92.0,0.0,-24.0
1770721700.0255432,92.0,0.0,-24.0
1770721700.0289457,92.0,0.0,-24.0
1770721700.0605192,92.0,0.0,-24.0
1770721700.0639322,92.0,0.0,-24.0
1770721700.0864303,92.0,0.0,-24.0
1770721700.090439,92.0,0.0,-24.0
1770721700.1145756,92.0,0.0,-24.0
1770721700.119913,92.0,0.0,-24.0
1770721700.141501,92.0,0.0,-25.0
1770721700.144888,92.0,0.0,-25.0
1770721700.1766307,92.0,0.0,-25.0
1770721700.1805818,92.0,0.0,-25.0
1770721700.2033668,92.0,0.0,-25.0
1770721700.2074876,92.0,0.0,-25.0
1770721700.2295673,92.0,0.0,-25.0
1770721700.2344759,92.0,0.0,-25.0
1770721700.2571404,92.0,0.0,-25.0
1770721700.2612581,92.0,0.0,-25.0
1770721700.2857847,92.0,0.0,-25.0
1770721700.2903793,92.0,0.0,-25.0
1770721700.310644,92.0,0.0,-25.0
1770721700.3144362,92.0,0.0,-25.0
1770721700.3411567,92.0,0.0,-25.0
1770721700.3446615,92.0,0.0,-24.0
1770721700.3657758,92.0,0.0,-24.0
1770721700.3712416,92.0,0.0,-24.0
1770721700.3976827,92.0,0.0,-24.0
1770721700.403071,92.0,0.0,-24.0
1770721700.4264493,92.0,0.0,-24.0
1770721700.4305444,92.0,0.0,-24.0
1770721700.4618132,92.0,0.0,-24.0
1770721700.4652328,92.0,0.0,-24.0
1770721700.4876928,92.0,0.0,-24.0
1770721700.4913855,92.0,0.0,-24.0
1770721700.525583,92.0,0.0,-24.0
1770721700.5294275,92.0,0.0,-24.0
1770721700.5554683,92.0,0.0,-24.0
1770721700.5591578,92.0,0.0,-24.0
1770721700.5926607,92.0,0.0,-24.0
1770721700.5959613,92.0,0.0,-24.0
1770721700.6223629,92.0,0.0,-24.0
1770721700.6260576,92.0,0.0,-24.0
1770721700.6615,92.0,0.0,-25.0
1770721700.6655197,92.0,0.0,-25.0
1770721700.690677,92.0,0.0,-25.0
1770721700.6939945,92.0,0.0,-25.0
1770721700.7245142,92.0,0.0,-25.0
1770721700.7281973,92.0,0.0,-25.0
1770721700.7544405,92.0,0.0,-25.0
1770721700.7579098,92.0,0.0,-25.0
1770721700.7935803,92.0,0.0,-25.0
1770721700.7974422,92.0,0.0,-25.0
1770721700.826823,92.0,0.0,-25.0
1770721700.8316464,92.0,0.0,-25.0
1770721700.8654323,92.0,0.0,-26.0
1770721700.8709898,92.0,0.0,-26.0
1770721700.8988316,92.0,0.0,-26.0
1770721700.9043143,92.0,0.0,-26.0
1770721700.9346976,92.0,0.0,-26.0
1770721700.938998,92.0,0.0,-26.0
1770721700.965321,92.0,0.0,-26.0
1770721700.9720273,92.0,0.0,-26.0
1770721701.000514,92.0,0.0,-26.0
1770721701.004933,92.0,0.0,-26.0
1770721701.0291686,92.0,0.0,-26.0
1770721701.0352967,92.0,0.0,-26.0
1770721701.0617816,92.0,0.0,-26.0
1770721701.065318,92.0,0.0,-26.0
1770721701.0893066,92.0,0.0,-26.0
1770721701.0931575,92.0,0.0,-26.0
1770721701.1240506,92.0,0.0,-26.0
1770721701.128161,92.0,0.0,-26.0
1770721701.163163,92.0,0.0,-26.0
1770721701.1686895,92.0,0.0,-26.0
1770721701.1980717,92.0,0.0,-26.0
1770721701.202871,92.0,0.0,-26.0
1770721701.2269225,92.0,0.0,-26.0
1770721701.2305,92.0,0.0,-26.0
1770721701.260559,92.0,0.0,-26.0
1770721701.264475,92.0,0.0,-26.0
1770721701.2928782,92.0,0.0,-26.0
1770721701.2965326,92.0,0.0,-26.0
1770721701.326371,92.0,0.0,-26.0
1770721701.3298836,92.0,0.0,-26.0
1770721701.3638897,92.0,0.0,-26.0
1770721701.369027,92.0,0.0,-26.0
1770721701.3974023,92.0,0.0,-26.0
1770721701.4025464,92.0,0.0,-26.0
1770721701.4265597,92.0,0.0,-26.0
1770721701.4300756,92.0,0.0,-26.0
1770721701.459376,92.0,0.0,-26.0
1770721701.4628384,92.0,0.0,-26.0
1770721701.4905572,92.0,0.0,-26.0
1770721701.4948697,92.0,0.0,-26.0
1770721701.5235448,92.0,0.0,-26.0
1770721701.5275593,92.0,0.0,-26.0
1770721701.5608754,92.0,0.0,-26.0
1770721701.564296,92.0,0.0,-26.0
1770721701.596004,92.0,0.0,-26.0
1770721701.601585,92.0,0.0,-26.0
1770721701.6288583,92.0,0.0,-27.0
1770721701.6328406,92.0,0.0,-27.0
1770721701.6605124,92.0,0.0,-27.0
1770721701.6640286,92.0,0.0,-27.0
1770721701.6926582,92.0,0.0,-27.0
1770721701.6961045,92.0,0.0,-27.0
1770721701.7269201,92.0,0.0,-27.0
1770721701.7315853,92.0,0.0,-27.0
1770721701.7589872,92.0,0.0,-27.0
1770721701.7624176,92.0,0.0,-27.0
1770721701.7925053,92.0,0.0,-27.0
1770721701.79631,92.0,0.0,-27.0
1770721701.8264086,92.0,0.0,-27.0
1770721701.8304217,92.0,0.0,-27.0
1770721701.8585613,92.0,0.0,-27.0
1770721701.8621306,92.0,0.0,-27.0
1770721701.891509,92.0,0.0,-27.0
1770721701.894897,92.0,0.0,-27.0
1770721701.9237287,92.0,0.0,-27.0
1770721701.927304,92.0,0.0,-27.0
1770721701.956904,92.0,0.0,-27.0
1770721701.9604213,92.0,0.0,-27.0
1770721701.991116,92.0,0.0,-27.0
1770721701.994432,92.0,0.0,-27.0
1770721702.0280557,92.0,0.0,-28.0
1770721702.032378,92.0,0.0,-28.0
1770721702.059372,92.0,0.0,-28.0
1770721702.0630138,92.0,0.0,-28.0
1770721702.0934138,92.0,0.0,-28.0
1770721702.0972662,92.0,0.0,-28.0
1770721702.125324,92.0,0.0,-28.0
1770721702.1292145,92.0,0.0,-28.0
1770721702.1588218,92.0,0.0,-28.0
1770721702.1624897,92.0,0.0,-28.0
1770721702.1912756,92.0,0.0,-28.0
1770721702.1945791,92.0,0.0,-28.0
1770721702.2250192,92.0,0.0,-28.0
1770721702.2288883,92.0,0.0,-28.0
1770721702.2567096,92.0,0.0,-28.0
1770721702.2601554,92.0,0.0,-28.0
1770721702.2893918,92.0,0.0,-28.0
1770721702.293157,92.0,0.0,-28.0
1770721702.3222911,92.0,0.0,-28.0
1770721702.325748,92.0,0.0,-28.0
1770721702.3534715,92.0,0.0,-28.0
1770721702.357661,92.0,0.0,-28.0
1770721702.3867269,92.0,0.0,-28.0
1770721702.390468,92.0,0.0,-28.0
1770721702.4234228,92.0,0.0,-28.0
1770721702.4272087,92.0,0.0,-28.0
1770721702.4573092,92.0,0.0,-29.0
1770721702.4608862,92.0,0.0,-29.0
1770721702.493636,92.0,0.0,-29.0
1770721702.4983578,92.0,0.0,-29.0
1770721702.5264218,92.0,0.0,-29.0
1770721702.5299766,92.0,0.0,-29.0
1770721702.5618455,92.0,0.0,-29.0
1770721702.5661507,92.0,0.0,-29.0
1770721702.5937164,92.0,0.0,-29.0
1770721702.598151,92.0,0.0,-29.0
1770721702.6288958,92.0,0.0,-29.0
1770721702.6329536,92.0,0.0,-29.0
1770721702.662646,92.0,0.0,-28.0
1770721702.6675456,92.0,0.0,-28.0
1770721702.692205,92.0,0.0,-28.0
1770721702.695905,92.0,0.0,-28.0
1770721702.7255588,92.0,0.0,-28.0
