t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_name,rule_conf,battery
1789896760.063398,5444,5.18,0,5,1,LEFT,hold,1,0.07217964,-0.000198,0,CENTER,0.9377,0.8985,UP,0.9306,85.0
1789896760.1723506,5446,8.05,0,5,1,LEFT,hold,1,0.07225409,0.001031,0,CENTER,0.9366,0.8963,UP,0.9314,85.0
1789896760.2191918,5448,11.4,0,5,1,LEFT,hold,1,0.07243542,0.00251,0,CENTER,0.9329,0.8893,UP,0.9306,85.0
1789896760.3281112,5450,1.0,0,5,1,LEFT,hold,1,0.07244593,0.000145,0,CENTER,0.9239,0.8732,UP,0.9302,85.0
1789896760.4047222,5452,11.07,0,5,1,LEFT,hold,1,0.07257385,0.001766,0,CENTER,0.9308,0.8877,UP,0.9308,85.0
1789896760.4973745,5454,2.05,0,5,1,LEFT,hold,1,0.07256269,-0.000154,0,CENTER,0.9288,0.8842,UP,0.9316,85.0
1789896760.5749066,5456,13.19,0,5,1,LEFT,hold,1,0.07244807,-0.00158,0,CENTER,0.927,0.8814,UP,0.9314,85.0
1789896760.6674454,5458,5.02,0,5,1,LEFT,hold,1,0.07256546,0.00162,0,CENTER,0.9301,0.8859,UP,0.9321,85.0
1789896760.7294302,5460,1.08,0,5,1,LEFT,hold,1,0.07234483,-0.00304,0,CENTER,0.9299,0.8864,UP,0.9317,85.0
1789896760.837686,5462,9.66,0,5,1,LEFT,hold,1,0.07202561,-0.004412,0,CENTER,0.9355,0.8961,UP,0.9314,85.0
1789896760.8998241,5464,4.51,0,5,1,LEFT,hold,1,0.07219359,0.002332,0,CENTER,0.9346,0.8938,UP,0.9323,85.0
1789896761.0077438,5466,10.57,0,5,1,LEFT,hold,1,0.07232047,0.001757,0,CENTER,0.9224,0.8702,UP,0.931,85.0
1789896761.0693364,5468,6.61,0,5,1,LEFT,hold,1,0.07225233,-0.000942,0,CENTER,0.9288,0.8851,UP,0.9307,85.0
1789896761.1629064,5470,1.03,0,5,1,LEFT,hold,1,0.07224094,-0.000158,0,CENTER,0.9299,0.8863,UP,0.9306,85.0
1789896761.22532,5472,7.02,0,5,1,LEFT,hold,1,0.07216684,-0.001026,0,CENTER,0.9285,0.8834,UP,0.9307,85.0
1789896761.3492432,5474,4.06,0,5,1,LEFT,hold,1,0.07205708,-0.001521,0,CENTER,0.9304,0.8878,UP,0.9304,85.0
1789896761.3951302,5476,2.04,0,5,1,LEFT,hold,1,0.07207086,0.000191,0,CENTER,0.933,0.8916,UP,0.9302,85.0
1789896763.0065346,5514,9.32,0,6,2,RIGHT,hold,1,0.07211461,0.002249,0,CENTER,0.937,0.898,UP,0.9296,85.0
1789896763.0683217,5516,7.98,0,6,2,RIGHT,hold,1,0.07225715,0.001977,0,CENTER,0.9264,0.8771,UP,0.9296,85.0
1789896763.177786,5518,12.84,0,6,2,RIGHT,hold,1,0.07213463,-0.001696,0,CENTER,0.9288,0.8828,UP,0.9292,85.0
1789896763.2237992,5520,14.27,0,6,2,RIGHT,hold,1,0.07203234,-0.001418,0,CENTER,0.9351,0.8939,UP,0.9286,85.0
1789896763.3324177,5522,5.68,0,6,2,RIGHT,hold,1,0.07206732,0.000486,0,CENTER,0.935,0.895,UP,0.9286,85.0
1789896763.3941,5524,1.0,0,6,2,RIGHT,hold,1,0.07206634,-1.4e-05,0,CENTER,0.9294,0.8848,UP,0.9289,85.0
1789896763.501841,5526,9.32,0,6,2,RIGHT,hold,1,0.07217428,0.001498,0,CENTER,0.9299,0.8849,UP,0.9292,85.0
1789896763.563722,5528,2.81,0,6,2,RIGHT,hold,1,0.07223484,0.000839,0,CENTER,0.9285,0.881,UP,0.9295,85.0
1789896763.671471,5530,11.49,0,6,2,RIGHT,hold,1,0.07224658,0.000162,0,CENTER,0.9333,0.8915,UP,0.9289,85.0
1789896763.733247,5532,6.86,0,6,2,RIGHT,hold,1,0.07239973,0.00212,0,CENTER,0.9392,0.902,UP,0.9287,85.0
1789896763.8411758,5534,14.36,0,6,2,RIGHT,hold,1,0.07246764,0.000938,0,CENTER,0.9318,0.8883,UP,0.9293,85.0
1789896763.9179425,5536,14.22,0,6,2,RIGHT,hold,1,0.07245906,-0.000118,0,CENTER,0.9344,0.8932,UP,0.9295,85.0
1789896764.0109599,5538,10.07,0,6,2,RIGHT,hold,1,0.07247896,0.000275,0,CENTER,0.9299,0.8856,UP,0.9301,85.0
1789896764.0738337,5540,13.29,0,6,2,RIGHT,hold,1,0.07252003,0.000567,0,CENTER,0.9273,0.8813,UP,0.9304,85.0
1789896764.166336,5542,7.31,0,6,2,RIGHT,hold,1,0.07244865,-0.000984,0,CENTER,0.9229,0.8711,UP,0.9304,85.0
1789896764.2121224,5544,5.53,0,6,2,RIGHT,hold,1,0.07248282,0.000472,0,CENTER,0.929,0.8836,UP,0.9296,85.0
1789896764.3345377,5546,6.98,0,6,2,RIGHT,hold,1,0.0724831,4e-06,0,CENTER,0.9279,0.8817,UP,0.93,85.0
1789896764.3959324,5548,2.07,0,6,2,RIGHT,hold,1,0.07245948,-0.000326,0,CENTER,0.9239,0.8734,UP,0.9305,85.0
1789896764.503367,5550,6.99,0,6,2,RIGHT,hold,1,0.07261789,0.002186,0,CENTER,0.9319,0.8889,UP,0.9301,85.0
1789896764.5648146,5552,4.23,0,6,2,RIGHT,hold,1,0.07262149,5e-05,0,CENTER,0.9268,0.8788,UP,0.9302,85.0
1789896764.6727543,5554,13.08,0,6,2,RIGHT,hold,1,0.07261588,-7.7e-05,0,CENTER,0.9231,0.8719,UP,0.9302,85.0
1789896764.7350204,5556,8.92,0,6,2,RIGHT,hold,1,0.07270787,0.001267,0,CENTER,0.9277,0.8802,UP,0.9305,85.0
1789896764.8434458,5558,14.35,0,6,2,RIGHT,hold,1,0.07274438,0.000502,0,CENTER,0.9326,0.8893,UP,0.9305,85.0
1789896764.9046292,5560,11.75,0,6,2,RIGHT,hold,1,0.07271782,-0.000365,0,CENTER,0.9308,0.8862,UP,0.9302,85.0
1789896764.9971561,5562,2.04,0,6,2,RIGHT,hold,1,0.07271012,-0.000106,0,CENTER,0.9309,0.8862,UP,0.9296,85.0
1789896765.073149,5564,10.26,0,6,2,RIGHT,hold,1,0.07267878,-0.000431,0,CENTER,0.9333,0.8907,UP,0.9296,85.0
1789896765.1657271,5566,3.92,0,6,2,RIGHT,hold,1,0.07265054,-0.000389,0,CENTER,0.9291,0.883,UP,0.9294,85.0
1789896765.211525,5568,1.99,0,6,2,RIGHT,hold,1,0.07255557,-0.001307,0,CENTER,0.9264,0.8782,UP,0.9293,85.0
1789896765.3347187,5570,7.42,0,6,2,RIGHT,hold,1,0.07251367,-0.000577,0,CENTER,0.9259,0.8775,UP,0.9294,85.0
1789896765.3979316,5572,2.99,0,6,2,RIGHT,hold,1,0.07255277,0.000539,0,CENTER,0.9303,0.8859,UP,0.9292,85.0
1789896765.5043592,5574,10.2,0,6,2,RIGHT,hold,1,0.072567,0.000196,0,CENTER,0.9278,0.881,UP,0.9289,85.0
1789896765.5654817,5576,5.02,0,6,2,RIGHT,hold,1,0.0726104,0.000598,0,CENTER,0.9332,0.8905,UP,0.9287,85.0
1789896765.6742055,5578,14.17,0,6,2,RIGHT,hold,1,0.07262148,0.000152,0,CENTER,0.9411,0.9054,UP,0.9289,85.0
1789896765.7350893,5580,10.03,0,6,2,RIGHT,hold,1,0.07288326,0.003605,0,CENTER,0.9377,0.8988,UP,0.9299,85.0
1789896765.8302438,5582,3.02,0,6,2,RIGHT,hold,1,0.07291489,0.000434,0,CENTER,0.9309,0.8879,UP,0.9303,85.0
1789896765.905517,5584,12.42,0,6,2,RIGHT,hold,1,0.07284225,-0.000996,0,CENTER,0.9335,0.8921,UP,0.9304,85.0
1789896767.49696,5622,0.96,1,7,3,UP,hold,1,0.05681267,-0.231138,2,RIGHT,0.3576,0.1088,UP-BACK,0.7801,85.0
1789896767.5746098,5624,14.24,1,7,3,UP,hold,1,0.04305825,-0.242101,6,BACK,0.8829,0.8134,BACK,0.6529,85.0
1789896767.66705,5626,3.07,1,7,3,UP,hold,1,0.0321308,-0.253783,2,RIGHT,0.5409,0.2692,BACK,0.6057,85.0
1789896767.743228,5628,11.99,1,7,3,UP,hold,1,0.02541648,-0.208968,2,RIGHT,0.2997,0.031,BACK,0.6306,85.0
1789896767.8353255,5630,4.08,1,7,3,UP,hold,1,0.02200328,-0.134291,2,RIGHT,0.26,0.0069,CENTER,0.5,85.0
1789896767.8977804,5632,1.99,1,7,3,UP,hold,1,0.02105889,-0.04292,2,RIGHT,0.3277,0.1205,CENTER,0.5,85.0
1789896768.0052154,5634,6.0,1,7,3,UP,hold,1,0.02061294,-0.021176,6,BACK,0.3168,0.1025,CENTER,0.5,85.0
1789896768.0680327,5636,6.75,1,7,3,UP,hold,1,0.01991994,-0.03362,2,RIGHT,0.4768,0.3168,CENTER,0.5,85.0
1789896768.1745389,5638,11.72,1,7,3,UP,hold,1,0.01937753,-0.027229,6,BACK,0.2733,0.0546,CENTER,0.5,85.0
1789896768.220848,5640,13.64,1,7,3,UP,hold,1,0.01914266,-0.012121,6,BACK,0.2742,0.0596,CENTER,0.5,85.0
1789896768.329716,5642,2.0,1,7,3,UP,hold,1,0.01904179,-0.00527,6,BACK,0.3274,0.1252,CENTER,0.5,85.0
1789896768.4070766,5644,12.06,1,7,3,UP,hold,1,0.01915892,0.006151,6,BACK,0.3422,0.1519,CENTER,0.5,85.0
1789896768.4994023,5646,5.01,1,7,3,UP,hold,1,0.01908264,-0.003981,6,BACK,0.3223,0.1345,CENTER,0.5,85.0
1789896768.561135,5648,0.96,1,7,3,UP,hold,1,0.01889056,-0.010066,6,BACK,0.3231,0.1407,CENTER,0.5,85.0
1789896768.6688447,5650,5.74,1,7,3,UP,hold,1,0.0186949,-0.010357,6,BACK,0.325,0.1453,CENTER,0.5,85.0
1789896768.731003,5652,4.98,1,7,3,UP,hold,1,0.01859801,-0.005183,6,BACK,0.3245,0.1463,CENTER,0.5,85.0
1789896768.8405159,5654,12.64,1,7,3,UP,hold,1,0.01841906,-0.009622,6,BACK,0.3067,0.1186,CENTER,0.5,85.0
1789896768.9014957,5656,8.0,1,7,3,UP,hold,1,0.01818521,-0.012696,6,BACK,0.3023,0.1079,CENTER,0.5,85.0
1789896769.0088317,5658,13.08,1,7,3,UP,hold,1,0.01793047,-0.014008,6,BACK,0.285,0.085,CENTER,0.5,85.0
1789896769.0708961,5660,9.71,1,7,3,UP,hold,1,0.01766655,-0.014719,6,BACK,0.2959,0.0977,CENTER,0.5,85.0
1789896769.1630814,5662,2.87,1,7,3,UP,hold,1,0.01756717,-0.005625,6,BACK,0.2923,0.093,CENTER,0.5,85.0
1789896769.2097275,5664,3.71,1,7,3,UP,hold,1,0.01755329,-0.00079,6,BACK,0.2886,0.0921,CENTER,0.5,85.0
1789896769.3320565,5666,1.99,1,7,3,UP,hold,1,0.01762507,0.004089,6,BACK,0.2923,0.0997,CENTER,0.5,85.0
1789896769.394871,5668,0.99,1,7,3,UP,hold,1,0.01765554,0.001729,6,BACK,0.3001,0.1118,CENTER,0.5,85.0
1789896769.5038981,5670,7.47,1,7,3,UP,hold,1,0.01754471,-0.006277,6,BACK,0.3006,0.1161,CENTER,0.5,85.0
1789896769.5647175,5672,3.02,1,7,3,UP,hold,1,0.01750053,-0.002518,6,BACK,0.2853,0.1017,CENTER,0.5,85.0
1789896769.6733534,5674,14.17,1,7,3,UP,hold,1,0.01741924,-0.004645,6,BACK,0.2699,0.0795,CENTER,0.5,85.0
1789896769.7342455,5676,8.01,1,7,3,UP,hold,1,0.0171903,-0.013143,6,BACK,0.2647,0.0664,CENTER,0.5,85.0
1789896769.8261087,5678,1.0,1,7,3,UP,hold,1,0.017038,-0.00886,6,BACK,0.2646,0.0671,CENTER,0.5,85.0
1789896769.9041903,5680,11.74,1,7,3,UP,hold,1,0.01694413,-0.00551,6,BACK,0.2684,0.0737,CENTER,0.5,85.0
1789896769.9976242,5682,5.45,1,7,3,UP,hold,1,0.0168402,-0.006134,6,BACK,0.2604,0.065,CENTER,0.5,85.0
1789896770.0611506,5684,2.0,1,7,3,UP,hold,1,0.01676172,-0.00466,6,BACK,0.2784,0.0891,CENTER,0.5,85.0
1789896770.1677947,5686,7.4,1,7,3,UP,hold,1,0.01669664,-0.003883,6,BACK,0.2649,0.072,CENTER,0.5,85.0
1789896770.214138,5688,5.14,1,7,3,UP,hold,1,0.01666205,-0.002072,6,BACK,0.2701,0.078,CENTER,0.5,85.0
1789896770.337836,5690,4.5,1,7,3,UP,hold,1,0.01661844,-0.002617,6,BACK,0.2696,0.0761,CENTER,0.5,85.0
1789896770.400092,5692,9.21,1,7,3,UP,hold,1,0.01655626,-0.003741,6,BACK,0.2716,0.0799,CENTER,0.5,85.0
