f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.81423753,0.72947377,1.4103226e-07,0.7804765,0.69326174,-0.014409487,0.7643218,0.6431837,-0.022562716,0.7860166,0.60237,-0.030731566,0.8188098,0.5910649,-0.03870413,0.77532446,0.5795768,-0.008675257,0.77428424,0.5174408,-0.020985167,0.7772245,0.47953475,-0.03252504,0.78073573,0.44648197,-0.04182101,0.80164284,0.57403463,-0.012307544,0.80140793,0.5047779,-0.02216894,0.8036702,0.4617379,-0.032333106,0.8057026,0.42472807,-0.040092092,0.82721263,0.5811251,-0.018355949,0.82501733,0.5170571,-0.027968396,0.8241056,0.4768857,-0.035260785,0.82285535,0.4421676,-0.04057455,0.85400707,0.59879524,-0.026373569,0.85255355,0.5490946,-0.03478631,0.8501744,0.5167319,-0.03766944,0.84741473,0.48909217,-0.039672114,0
0.7711322,0.72151935,1.10806255e-07,0.7365011,0.685044,-0.01544537,0.7201532,0.6354467,-0.024452003,0.741159,0.5950436,-0.033295877,0.77160335,0.58161503,-0.041774455,0.73296756,0.56767195,-0.009630799,0.7290307,0.5039022,-0.023065442,0.73085696,0.4645948,-0.035367105,0.73446393,0.43077117,-0.045016028,0.75932825,0.5613116,-0.01294722,0.7547744,0.49196556,-0.023586947,0.75604355,0.4484962,-0.034169085,0.7583422,0.41092634,-0.042136103,0.78491557,0.56848955,-0.018835912,0.77932423,0.5035094,-0.029085731,0.7779561,0.46201223,-0.036726765,0.77666795,0.42644942,-0.042209316,0.8119689,0.58713454,-0.026761742,0.808928,0.53681135,-0.035902105,0.8056415,0.5042466,-0.039154522,0.8022721,0.47629336,-0.041216973,0
0.7512186,0.72389996,1.1923169e-07,0.7166823,0.6828499,-0.013995996,0.70160455,0.63203174,-0.022518234,0.7215327,0.5887439,-0.031409025,0.75221324,0.5722678,-0.03997711,0.71205056,0.5627909,-0.006042107,0.71027315,0.49880037,-0.017964197,0.7124158,0.46134248,-0.029902259,0.7141946,0.42717898,-0.03986516,0.7381936,0.55766153,-0.010195715,0.73647785,0.4867165,-0.019431576,0.737051,0.4453522,-0.029237453,0.7360875,0.40893716,-0.03741488,0.763835,0.56513625,-0.017038722,0.7605887,0.49706417,-0.026216695,0.7586858,0.45830953,-0.03214936,0.7555406,0.424699,-0.037093624,0.79108256,0.58221704,-0.02608148,0.78897643,0.53186816,-0.033842694,0.7858527,0.49998105,-0.035837155,0.7821988,0.4730924,-0.037722815,0
0.72733593,0.72341865,5.384545e-08,0.69263494,0.6843316,-0.016062673,0.67668015,0.63127136,-0.024745138,0.69526845,0.5847228,-0.03350677,0.7262099,0.5684607,-0.041704662,0.68925846,0.5589216,-0.005465976,0.68708867,0.49596208,-0.017698608,0.6888632,0.45943928,-0.030320028,0.69161147,0.42610878,-0.04102694,0.7155476,0.5539814,-0.008679806,0.7132442,0.48219603,-0.018604957,0.7129373,0.44037622,-0.029116794,0.71213776,0.40203792,-0.038021248,0.74108446,0.5624528,-0.01500911,0.73834217,0.49318215,-0.02532732,0.7362563,0.45333624,-0.032321345,0.7333136,0.41783243,-0.038123786,0.7681657,0.58191276,-0.023720693,0.76629716,0.5314846,-0.03265798,0.763077,0.49821505,-0.035979003,0.75920695,0.4686746,-0.039056797,0
0.71838963,0.7149029,8.508316e-08,0.6821403,0.6776489,-0.016884282,0.6655988,0.6268711,-0.025095528,0.6853958,0.5813241,-0.03299124,0.71399766,0.560423,-0.04004368,0.6749223,0.5549704,-0.004744559,0.67220664,0.48990297,-0.01586648,0.67361766,0.45195258,-0.027198128,0.6752888,0.4182586,-0.036484096,0.70193577,0.5495962,-0.0065643243,0.7001296,0.47729933,-0.014808828,0.69962454,0.43554148,-0.02379034,0.69828206,0.39973077,-0.031255104,0.7275714,0.5565534,-0.01163374,0.72307426,0.4877674,-0.02008543,0.7200802,0.44713607,-0.025694357,0.7165455,0.41247833,-0.030369742,0.75478244,0.5731257,-0.019184122,0.7519413,0.5223125,-0.026175242,0.7486256,0.48950863,-0.027861295,0.7449548,0.46142098,-0.029546836,0
0.7075159,0.7132,1.15092334e-07,0.67209494,0.67649823,-0.015823793,0.65671843,0.6247235,-0.024254408,0.6801599,0.58043545,-0.032469075,0.7093842,0.5617514,-0.04060832,0.66707253,0.5569258,-0.0102184005,0.66601765,0.48902437,-0.022794655,0.6680852,0.4485586,-0.03486695,0.67033374,0.41246128,-0.045001786,0.6947745,0.5511093,-0.013295035,0.6937863,0.47654733,-0.023328763,0.6942242,0.4327379,-0.033926222,0.6933255,0.39423892,-0.04273614,0.72030866,0.55842656,-0.018921448,0.7180166,0.48825607,-0.029128555,0.71520686,0.44703332,-0.03662988,0.7117379,0.41135722,-0.042814102,0.7479687,0.57613766,-0.02667898,0.74685585,0.524073,-0.036223568,0.7436134,0.4916596,-0.03992238,0.7392817,0.4635346,-0.043024793,0
0.6944019,0.7250349,1.3907226e-07,0.6593803,0.68612194,-0.016063008,0.64379007,0.6361785,-0.025678119,0.66572124,0.5910675,-0.035155587,0.69641155,0.57034975,-0.044156566,0.6536972,0.56279725,-0.009144113,0.65258485,0.49609885,-0.022602672,0.655073,0.45601735,-0.03549826,0.657853,0.42037106,-0.045862634,0.6817409,0.55626994,-0.0125414,0.68136394,0.48225018,-0.022975303,0.6822993,0.43691307,-0.03389882,0.6820434,0.3970555,-0.04268919,0.7086121,0.56358415,-0.018667761,0.7075028,0.4948135,-0.028720537,0.70546824,0.453327,-0.035643227,0.7021095,0.41698134,-0.041180197,0.7373137,0.582349,-0.0270168,0.7371277,0.53032476,-0.035582718,0.7341493,0.4976263,-0.038092997,0.72944415,0.46932957,-0.04009987,0
0.6859599,0.72265655,1.1765305e-07,0.651017,0.68368167,-0.013995266,0.63763845,0.6322064,-0.021653345,0.6601062,0.5889797,-0.029454568,0.6884781,0.571388,-0.03696584,0.64635086,0.5598825,-0.006801977,0.64387256,0.49346077,-0.019295814,0.6456395,0.4531528,-0.031542704,0.647906,0.41791883,-0.04132067,0.67417103,0.5535904,-0.010730656,0.672947,0.47997376,-0.020266313,0.6732107,0.43433923,-0.030969545,0.6725397,0.395171,-0.0394365,0.7009474,0.56109804,-0.01716923,0.69921106,0.49331042,-0.026486155,0.69696265,0.45221576,-0.033544254,0.69335055,0.41650468,-0.03900101,0.7292316,0.5799859,-0.025649823,0.72875077,0.5274734,-0.033745397,0.7256611,0.49496824,-0.036091138,0.7210794,0.4670927,-0.03782762,0
0.67062646,0.7155383,2.0769951e-07,0.6354428,0.67949414,-0.016595496,0.6182915,0.62908226,-0.026440313,0.63954616,0.58370686,-0.035867,0.67031085,0.56572515,-0.045142718,0.627429,0.5570337,-0.012976908,0.6252495,0.48966116,-0.027706847,0.62845904,0.44853893,-0.04130567,0.63232183,0.41153508,-0.051961295,0.6553469,0.5489616,-0.016404565,0.65365535,0.47544894,-0.028130842,0.65403336,0.42794997,-0.04012284,0.65351284,0.38525558,-0.04926797,0.6817732,0.55527216,-0.022292532,0.6795481,0.48795027,-0.033070896,0.6771615,0.4443357,-0.041781526,0.67391753,0.40628684,-0.048280723,0.70943403,0.573812,-0.030304862,0.7083318,0.5219761,-0.039725687,0.70575076,0.48841596,-0.043538418,0.7023963,0.458611,-0.046206225,0
0.660341,0.72807074,1.8771651e-07,0.62464637,0.6887301,-0.01647866,0.6064088,0.6394058,-0.02737651,0.624301,0.5928671,-0.038260236,0.65558994,0.5720848,-0.04885773,0.6164935,0.5630076,-0.011241401,0.614393,0.49684218,-0.026161125,0.61784023,0.45664385,-0.040296838,0.6216466,0.42006108,-0.051462825,0.6441405,0.5550284,-0.015204797,0.64278764,0.4813279,-0.026663756,0.6436655,0.43483108,-0.038286854,0.6438328,0.39245805,-0.04758517,0.6713358,0.56108594,-0.021895338,0.66928655,0.49290687,-0.03201841,0.6674377,0.45098752,-0.039247554,0.6646941,0.4131322,-0.045228887,0.69976145,0.5784022,-0.030975327,0.6984227,0.528023,-0.03888727,0.69558376,0.49561387,-0.041045308,0.69200826,0.4669308,-0.0430435,0
0.64331764,0.7186513,2.6866823e-07,0.60584444,0.68449515,-0.016059903,0.58692473,0.6358449,-0.026242115,0.60698766,0.59299916,-0.036006514,0.6366842,0.57364106,-0.045829434,0.59703726,0.5614501,-0.0148211,0.5933899,0.49283615,-0.0302562,0.595883,0.45095113,-0.043557122,0.6000426,0.41454095,-0.053562604,0.62456197,0.5535656,-0.018527133,0.62201405,0.47792572,-0.03104784,0.62219834,0.43017662,-0.04327028,0.6225429,0.38860127,-0.052303277,0.65153104,0.56003153,-0.024598379,0.64862293,0.49076515,-0.036176525,0.6460619,0.44615316,-0.046130944,0.6436499,0.40794963,-0.053313702,0.6804731,0.5781447,-0.03258849,0.67880636,0.5248556,-0.043037288,0.67478615,0.49004126,-0.04814145,0.67018765,0.45921263,-0.051617097,0
0.6267902,0.7152986,2.7460058e-07,0.5902607,0.6863594,-0.016517088,0.56979835,0.63817036,-0.027639935,0.58658814,0.59505826,-0.038204417,0.61634773,0.57741237,-0.048666194,0.5813723,0.5574346,-0.016372632,0.5772986,0.4891279,-0.03195965,0.5794379,0.44724828,-0.04513081,0.58294046,0.4112187,-0.05486193,0.6084286,0.5504839,-0.01995687,0.60625887,0.4756804,-0.03199968,0.6068548,0.4289071,-0.043072194,0.6075213,0.3883024,-0.05108188,0.6354602,0.55735534,-0.02587802,0.63201565,0.48702472,-0.036620755,0.6300899,0.44374865,-0.04488805,0.62818724,0.40670532,-0.050686188,0.6638437,0.57593125,-0.033794843,0.6611242,0.52167827,-0.04335575,0.65753645,0.48713624,-0.04710279,0.6539845,0.45719096,-0.04933563,0
0.61189127,0.71122885,2.7075833e-07,0.57517093,0.6830975,-0.015411295,0.5541018,0.63465846,-0.02550978,0.5717535,0.59180117,-0.03514552,0.6001912,0.5742785,-0.04489509,0.5630387,0.5577346,-0.015804507,0.55978245,0.4900143,-0.03074982,0.56197923,0.44728997,-0.043547023,0.565393,0.41068745,-0.05307912,0.5905173,0.55063844,-0.019574765,0.5878434,0.47663483,-0.03134632,0.58793473,0.42913896,-0.042689025,0.58781147,0.3875901,-0.050775662,0.6185085,0.5571822,-0.025383053,0.6138834,0.48783362,-0.03626484,0.6111666,0.4431775,-0.045405097,0.608403,0.40506056,-0.05162044,0.6483705,0.57607627,-0.03287931,0.6464609,0.52070785,-0.043117948,0.6434795,0.48525515,-0.04747105,0.6395686,0.45455348,-0.049821023,0
0.57907736,0.7059368,2.8769438e-07,0.54091626,0.6788535,-0.017609127,0.5206433,0.63095784,-0.028909842,0.53769594,0.58544475,-0.03926782,0.5663386,0.56439835,-0.049650814,0.5272673,0.5525177,-0.018431062,0.52139056,0.48408228,-0.03472487,0.52160066,0.44056466,-0.048473418,0.5235817,0.4029318,-0.058720116,0.5556141,0.5443503,-0.021822399,0.5501379,0.4694904,-0.035182294,0.5490069,0.4203301,-0.047877714,0.5480234,0.37733534,-0.057079766,0.5841759,0.54946476,-0.027470885,0.5790621,0.4795944,-0.039759357,0.57567185,0.43506706,-0.049994465,0.57212514,0.3964385,-0.057141498,0.6141163,0.5654783,-0.035009217,0.6096821,0.51156586,-0.0461621,0.60562545,0.4764499,-0.051440556,0.60133797,0.44517446,-0.054796588,0
0.56425095,0.70295906,2.9652017e-07,0.5254625,0.6742909,-0.016046857,0.5045077,0.6273553,-0.026306812,0.51961565,0.58194613,-0.036192194,0.5473875,0.56067276,-0.046135508,0.5139378,0.5478621,-0.014345603,0.50797725,0.47945094,-0.029564511,0.5080193,0.43678167,-0.042798612,0.510116,0.40022117,-0.052647043,0.54099,0.5394326,-0.018311411,0.53554726,0.46394697,-0.030855557,0.5339796,0.4156134,-0.04304321,0.5333418,0.37389117,-0.051700585,0.56837416,0.54487145,-0.024689566,0.56399584,0.4739691,-0.03649439,0.55985683,0.42937598,-0.0464957,0.55605733,0.39096463,-0.0533956,0.59799016,0.56186557,-0.032916468,0.5957374,0.507576,-0.04356235,0.59059685,0.47312748,-0.04856187,0.584244,0.44256774,-0.051698413,0
0.54087037,0.703023,3.2291365e-07,0.50155514,0.6761805,-0.01788562,0.4789073,0.6288525,-0.02953857,0.4930619,0.5809333,-0.040178407,0.5215114,0.5570609,-0.050837267,0.48476034,0.5481271,-0.019434188,0.47819412,0.47735143,-0.03566242,0.47836605,0.43319842,-0.04919273,0.48036128,0.39484757,-0.059276875,0.5130307,0.5390711,-0.02295533,0.5067925,0.46172503,-0.035865813,0.50612503,0.41278416,-0.04795707,0.5060345,0.36986572,-0.05672163,0.54192615,0.54411733,-0.028743668,0.53577775,0.47202876,-0.04096494,0.5321174,0.42721948,-0.050871737,0.5284566,0.38786143,-0.057861675,0.5728654,0.5608378,-0.036452457,0.56861454,0.50600153,-0.04790011,0.56370467,0.47171694,-0.052982707,0.5578475,0.44089866,-0.056134474,0
0.52487314,0.71751595,2.493879e-07,0.48433036,0.69004023,-0.016851902,0.46042487,0.63634,-0.02706568,0.4746083,0.5847811,-0.03662461,0.503986,0.56142604,-0.04615771,0.46994367,0.5537342,-0.016441235,0.4633649,0.4807014,-0.032429755,0.46354517,0.4347301,-0.045988876,0.4654305,0.39557087,-0.056252025,0.4992274,0.54529047,-0.020413224,0.49371463,0.46633103,-0.03371403,0.49267745,0.41549402,-0.045730777,0.49172583,0.37165692,-0.054432493,0.5282203,0.55163765,-0.026771558,0.5225049,0.47804117,-0.039373066,0.51845217,0.43072456,-0.048877418,0.514824,0.39069888,-0.055546887,0.55934656,0.5699378,-0.035105318,0.55488527,0.5116186,-0.046747155,0.5495997,0.47446376,-0.051861353,0.54405403,0.44184315,-0.05505447,0
0.5153214,0.7246272,2.3520927e-07,0.47511458,0.69260144,-0.017196085,0.4525856,0.63846684,-0.02732779,0.46704096,0.58783144,-0.03701977,0.49714553,0.5648808,-0.046609703,0.46322328,0.55380315,-0.013442041,0.4583366,0.48102558,-0.029085757,0.45865226,0.43539578,-0.043014314,0.4603092,0.39578897,-0.05392226,0.49327818,0.54549146,-0.017554738,0.48945752,0.46684715,-0.03062155,0.48934764,0.4168781,-0.043133814,0.4885704,0.37292245,-0.05242163,0.5226576,0.55290776,-0.024365624,0.518274,0.47917086,-0.037240494,0.5151261,0.4315713,-0.046940498,0.51151586,0.3900971,-0.05390877,0.55404073,0.57286704,-0.0332301,0.55084854,0.51524174,-0.04510844,0.54642767,0.47794402,-0.050132822,0.5413908,0.44415155,-0.053423375,0
0.5010237,0.735627,2.5378625e-07,0.45992687,0.7030079,-0.017599614,0.43511885,0.6485778,-0.02874561,0.45022735,0.59579915,-0.03930026,0.48142415,0.5707962,-0.04970482,0.44860387,0.5593107,-0.015806425,0.44472638,0.48405278,-0.03283987,0.44635767,0.43702406,-0.04776189,0.44956845,0.39617366,-0.059245083,0.4793035,0.5511921,-0.020228488,0.4756307,0.4697467,-0.03425637,0.47566918,0.41828012,-0.047317572,0.47558108,0.37254733,-0.056932487,0.5095694,0.5593966,-0.027299145,0.50573426,0.48359728,-0.04063017,0.5026703,0.43487707,-0.050517567,0.4998262,0.39228478,-0.057644412,0.54244584,0.58098936,-0.036495443,0.53916466,0.52214164,-0.04878471,0.5344026,0.4838652,-0.054147687,0.52933204,0.4487827,-0.057582606,0
0.48831993,0.74373484,3.3112423e-07,0.44718137,0.71160173,-0.018005716,0.424068,0.65782,-0.029738711,0.43974653,0.60643137,-0.040588703,0.4715662,0.5827789,-0.05145527,0.43792054,0.56758577,-0.017879393,0.4355989,0.4908263,-0.034243647,0.43773335,0.44497854,-0.048188213,0.4413748,0.4048893,-0.058816228,0.46935177,0.5604839,-0.022018071,0.46628454,0.476169,-0.035074297,0.46668988,0.42467213,-0.047654692,0.46673682,0.37895548,-0.056976877,0.4998951,0.5692962,-0.028655484,0.49733034,0.49134046,-0.041096143,0.49526185,0.44393936,-0.051180117,0.49343047,0.40195492,-0.058520474,0.5322243,0.5906654,-0.037303835,0.5283973,0.52993524,-0.048914317,0.524245,0.49142194,-0.05423229,0.5199614,0.45553172,-0.057747487,0
0.4746141,0.7424496,3.426563e-07,0.43127257,0.709861,-0.017627075,0.40662372,0.6553448,-0.02919009,0.4207252,0.6019938,-0.040177986,0.45091,0.5751598,-0.051261716,0.41864678,0.56609267,-0.016451674,0.4158164,0.48946458,-0.033242304,0.4178092,0.44188675,-0.047881123,0.42100698,0.4011025,-0.05883514,0.45026523,0.558588,-0.020738693,0.44844306,0.47458142,-0.0340045,0.44879985,0.42213118,-0.046672866,0.4490166,0.37696576,-0.055936683,0.481329,0.56637853,-0.027604824,0.47761562,0.487648,-0.039943133,0.47416422,0.43857035,-0.049409997,0.47095308,0.39639017,-0.056315154,0.5144594,0.5868484,-0.036553763,0.51195186,0.5267464,-0.04782573,0.5069209,0.48873204,-0.052302446,0.5009248,0.45500642,-0.055150967,0
0.45690987,0.74467385,1.9395115e-07,0.41320077,0.7056812,-0.018091494,0.3878823,0.6487109,-0.02987133,0.4004977,0.5902645,-0.041388918,0.43279684,0.561406,-0.05263707,0.40226984,0.55979216,-0.014133982,0.39844832,0.48232514,-0.030103829,0.39863676,0.43608904,-0.04481183,0.39952877,0.3947111,-0.056661967,0.43285775,0.5526618,-0.018734477,0.4284974,0.46736333,-0.03176327,0.4272637,0.41630882,-0.0444316,0.42563456,0.37101847,-0.054254957,0.46416584,0.5613285,-0.02610016,0.45822135,0.48155934,-0.038651045,0.4542216,0.43255293,-0.047301043,0.45053506,0.3891394,-0.054019313,0.49855247,0.58193797,-0.03579144,0.49447608,0.51949,-0.046656698,0.48942766,0.48065215,-0.05037702,0.48445615,0.44592512,-0.05313254,0
0.43344906,0.740731,2.136879e-07,0.38990352,0.70117676,-0.017669044,0.3672552,0.6431274,-0.028680582,0.38576514,0.5874768,-0.039482247,0.41946846,0.56351966,-0.05039466,0.38283443,0.5554082,-0.014881637,0.3818685,0.47712332,-0.031543612,0.3848802,0.42931873,-0.046787288,0.38859963,0.38693562,-0.058871854,0.41561395,0.54851156,-0.019748319,0.41530746,0.46175587,-0.033284705,0.41632587,0.4075207,-0.046857167,0.41644192,0.35918015,-0.057381034,0.4470108,0.5579689,-0.027280202,0.4458542,0.47897565,-0.040102452,0.44308186,0.4294638,-0.04990517,0.43973973,0.38670325,-0.05736198,0.4807176,0.5803206,-0.037088364,0.4794452,0.5174049,-0.048386518,0.47459713,0.47786725,-0.05293489,0.46860683,0.442558,-0.05626005,0
0.41389394,0.7454108,2.2015408e-07,0.37076938,0.7052639,-0.016969686,0.34870702,0.64335537,-0.027199542,0.36750197,0.5851717,-0.03717769,0.40204388,0.56354266,-0.047129884,0.3682701,0.55502313,-0.01368572,0.36855116,0.47564188,-0.029569305,0.37211934,0.42695138,-0.04407749,0.37641618,0.3853215,-0.055381026,0.40060505,0.549799,-0.018573934,0.40179452,0.46351537,-0.031251784,0.40362087,0.40966034,-0.04371579,0.40476936,0.36353338,-0.053071596,0.4317037,0.56038004,-0.026057506,0.43082863,0.48126346,-0.037698638,0.42938045,0.43094006,-0.046169627,0.4282808,0.38801283,-0.052603908,0.46449092,0.58356696,-0.03586536,0.46358413,0.51994556,-0.046091657,0.46079612,0.47999996,-0.04952737,0.45810515,0.44495967,-0.05184228,0
0.39814854,0.7452899,2.6298056e-07,0.35477397,0.70400566,-0.017719772,0.33385912,0.64413804,-0.029463852,0.35100675,0.58962667,-0.040995587,0.38193882,0.56644374,-0.052588847,0.35251856,0.55325294,-0.015935188,0.3527933,0.47431716,-0.033302695,0.35669935,0.42638594,-0.049049295,0.36145243,0.38420427,-0.061272413,0.38483042,0.5488297,-0.021376781,0.3857494,0.46270946,-0.03590666,0.3877992,0.40829176,-0.050067924,0.38913846,0.36031187,-0.060669567,0.41655636,0.56024194,-0.029428171,0.4168291,0.479809,-0.04325384,0.41575325,0.42933297,-0.053309396,0.4139997,0.38516068,-0.06074053,0.44958523,0.58470136,-0.039655574,0.4504276,0.52203566,-0.051872313,0.44865665,0.48179913,-0.056259297,0.44614673,0.44557807,-0.05920557,0
0.37793303,0.74036986,2.896615e-07,0.33289787,0.6993408,-0.01798678,0.30969518,0.64202535,-0.029654922,0.32634568,0.5859253,-0.041014213,0.357421,0.5568532,-0.05231963,0.32548535,0.54966795,-0.014287014,0.32333416,0.47064728,-0.03148129,0.325869,0.4224615,-0.04720206,0.32954523,0.3803962,-0.059184045,0.35804874,0.54375464,-0.019481475,0.35668838,0.45710674,-0.033191584,0.3568088,0.40249714,-0.047013536,0.35701856,0.3545437,-0.057344683,0.38999566,0.55327606,-0.02749658,0.3877918,0.47213975,-0.040315047,0.38445035,0.42171535,-0.04937994,0.38151357,0.37798196,-0.05617419,0.42394763,0.57560414,-0.037833516,0.4216269,0.5130175,-0.04860335,0.41796067,0.47386175,-0.051647693,0.41427615,0.4390781,-0.053634867,0
0.36001197,0.7412455,2.675775e-07,0.31363234,0.7008077,-0.016700646,0.28942955,0.64118344,-0.026866842,0.30611485,0.5838227,-0.037057806,0.3389085,0.557472,-0.047255624,0.30514622,0.54923326,-0.010979002,0.30280092,0.47172472,-0.026679493,0.30479324,0.42395213,-0.04183875,0.30780402,0.381976,-0.053934496,0.33724797,0.5426211,-0.01646382,0.33478776,0.4571325,-0.029110095,0.33489418,0.40461296,-0.042705037,0.33517897,0.35755685,-0.053201865,0.36854535,0.5522731,-0.02476554,0.36623117,0.47293514,-0.037339196,0.36309117,0.42414853,-0.047049653,0.36007354,0.38153023,-0.054538153,0.4028293,0.5749672,-0.035325598,0.40180692,0.514181,-0.046495587,0.39791194,0.4756381,-0.050624885,0.39308456,0.44035017,-0.05367467,0
0.33908257,0.7301604,3.438642e-07,0.2916876,0.6942089,-0.015907105,0.2669107,0.6328294,-0.024932483,0.28354722,0.57413393,-0.033872947,0.31527558,0.5517307,-0.043208394,0.28206876,0.54619503,-0.011555434,0.27835536,0.46815503,-0.027052367,0.27963698,0.41922227,-0.041376423,0.2821814,0.3767311,-0.05245175,0.31433392,0.53840506,-0.016964667,0.3114273,0.45180678,-0.029254677,0.31146732,0.39759928,-0.042123575,0.31137657,0.3504787,-0.05170166,0.345431,0.5463479,-0.02506738,0.34137717,0.4662108,-0.037320927,0.33761427,0.41559616,-0.04747885,0.33392578,0.37280637,-0.054879293,0.37878472,0.5667772,-0.035210118,0.37584585,0.50496423,-0.046218105,0.37197825,0.4660789,-0.05059905,0.36705565,0.43208778,-0.053617164,0
0.32982478,0.7332318,3.4681605e-07,0.28010413,0.6961204,-0.017320098,0.25434646,0.6356039,-0.027062146,0.27025524,0.57768226,-0.036724005,0.29893637,0.54679877,-0.046330795,0.26902616,0.544339,-0.010016109,0.26363608,0.4656483,-0.026226481,0.26457316,0.41672224,-0.041372646,0.26788008,0.37432218,-0.052769057,0.3006365,0.5357454,-0.015008648,0.29589924,0.4480722,-0.027401125,0.29542485,0.39278698,-0.040303294,0.29634446,0.34539926,-0.04993375,0.33162376,0.54348147,-0.023232356,0.32761115,0.46167874,-0.03546613,0.32455364,0.41145313,-0.044751246,0.32219276,0.3688891,-0.051635362,0.36512586,0.5642404,-0.033800054,0.36251548,0.50250095,-0.044331778,0.35868615,0.4645042,-0.047566764,0.35417253,0.4309296,-0.049791995,0
0.3085895,0.7352854,3.3339305e-07,0.2572566,0.7013256,-0.017515713,0.22930184,0.6391612,-0.025965916,0.24462543,0.577025,-0.034112886,0.27796543,0.5531051,-0.04208661,0.24661046,0.54785573,-0.0076520266,0.24235016,0.46927845,-0.021510337,0.24321216,0.42104045,-0.035394073,0.24546702,0.37815553,-0.046684474,0.2793994,0.5387518,-0.011905141,0.2746773,0.4520592,-0.023075035,0.27336535,0.39803988,-0.035738632,0.27194324,0.34973174,-0.04538625,0.3104341,0.54611623,-0.019366449,0.30606246,0.46568057,-0.030933365,0.30206597,0.41446608,-0.04081201,0.2985277,0.3697631,-0.048228048,0.34466273,0.56652445,-0.02919246,0.3411903,0.5055684,-0.03966783,0.3365368,0.46656054,-0.04403356,0.33143154,0.4308685,-0.047275018,0
0.2900791,0.73389053,3.8118029e-07,0.24090898,0.7010434,-0.01715947,0.21395107,0.6409958,-0.027078206,0.2284357,0.5806958,-0.036592823,0.2622297,0.55731493,-0.04635436,0.22892234,0.54907733,-0.013929069,0.22492784,0.46886918,-0.0294949,0.22575337,0.41963783,-0.0435421,0.22782092,0.37629873,-0.054545216,0.26182273,0.5406115,-0.018720202,0.25798503,0.45128313,-0.031022463,0.2578132,0.39653096,-0.043547317,0.25741032,0.34898835,-0.052809138,0.29426903,0.54826,-0.02620473,0.29011,0.4652766,-0.038376078,0.2870851,0.41360193,-0.04893481,0.28344718,0.3690936,-0.05665017,0.32884324,0.568303,-0.035796575,0.32667142,0.506069,-0.047007054,0.32232505,0.46642745,-0.05232821,0.31646022,0.43102488,-0.056022484,0
0.2798308,0.73160887,3.95383e-07,0.22844867,0.6989242,-0.01926054,0.20120712,0.6385744,-0.030195069,0.21719164,0.57719964,-0.04023889,0.25214878,0.55245894,-0.050383553,0.21804518,0.5482133,-0.015890991,0.2135346,0.46775165,-0.031668622,0.21403037,0.41806662,-0.046115916,0.2159187,0.37429023,-0.057469845,0.25166863,0.5397395,-0.019731274,0.24673004,0.4514077,-0.032382168,0.24584427,0.39622968,-0.0456232,0.24507684,0.34858274,-0.055485837,0.28391454,0.54785484,-0.0263266,0.27943072,0.46626878,-0.03890238,0.27514243,0.4146592,-0.0503108,0.27071124,0.3704738,-0.0586253,0.31842756,0.5682713,-0.03512478,0.31617266,0.5049627,-0.047173824,0.31092945,0.46507385,-0.05323497,0.30397177,0.42970327,-0.057334546,0
0.27325746,0.73097456,3.351087e-07,0.22377732,0.6979912,-0.019148989,0.19704786,0.6348932,-0.028884586,0.21367688,0.57394576,-0.03771218,0.24563402,0.5493404,-0.04644583,0.21509525,0.544035,-0.014235383,0.210421,0.4622365,-0.029143663,0.21106498,0.41370395,-0.04239021,0.2132687,0.37146837,-0.05284815,0.24878193,0.53615975,-0.017557915,0.24366885,0.44703457,-0.029699339,0.2422068,0.39249992,-0.042232018,0.24112055,0.34523755,-0.051479302,0.28098312,0.5450278,-0.023802299,0.2760532,0.46320182,-0.036256406,0.27235743,0.41249388,-0.047213744,0.26932532,0.36858258,-0.055097453,0.31549382,0.56653845,-0.03226325,0.3125067,0.5045823,-0.044030808,0.30693042,0.46470225,-0.050052118,0.30102703,0.42848366,-0.05413223,0
0.28894794,0.7272177,3.433061e-07,0.23926839,0.6941831,-0.018502273,0.21113923,0.63242483,-0.028414479,0.22395225,0.5693451,-0.037561104,0.25656086,0.5441401,-0.046451144,0.2277169,0.54213756,-0.012980166,0.2225532,0.4611856,-0.027848579,0.22333294,0.41302657,-0.04126264,0.22607264,0.37127244,-0.051797647,0.2604796,0.53396356,-0.016648151,0.25479704,0.4458508,-0.028721493,0.25346687,0.39215484,-0.041084826,0.25270116,0.3455246,-0.05022138,0.29213235,0.5419859,-0.023212306,0.2873895,0.46051642,-0.03547081,0.2836095,0.4101295,-0.045791052,0.28030974,0.36657956,-0.053259153,0.32655758,0.5624394,-0.031973034,0.32369867,0.5008144,-0.043190766,0.3188464,0.46156517,-0.048371963,0.31334588,0.42631945,-0.051887386,0
