t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1787920600.2207067,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,48.0,0.0,"The drone is currently hovering on the ground, with no moving parts detected.",1593.1301999953575,False,False,0/20,-1.0,False,2393,100.37128782272339
1787920601.2761197,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,48.0,0.0,"The drone is currently hovering on the ground, with no moving parts detected.",1593.1301999953575,False,False,0/20,-1.0,False,2418,101.40395092964172
1787920601.6273038,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,48.0,0.0,"Battery level is 48%, but drone should hover for safety",1594.1995000175666,False,False,0/20,-1.0,False,2427,101.7788827419281
1787920602.6699116,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,48.0,0.0,"Battery level is 48%, but drone should hover for safety",1594.1995000175666,False,False,0/20,-1.0,False,2452,102.80257678031921
1787920603.6726055,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,48.0,0.0,"Battery level is 48%, but drone should hover for safety",1594.1995000175666,False,False,0/20,-1.0,False,2476,103.80430793762207
1787920604.1829946,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"Due to battery issues, the drone cannot continue searching. It has been in search mode for approximately 100 seconds.",2539.892700006021,False,False,0/20,-1.0,False,2488,104.30957317352295
1787920605.1886363,search_360,ground,Autonomy: no human for 100.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"Due to battery issues, the drone cannot continue searching. It has been in search mode for approximately 100 seconds.",2539.892700006021,False,False,0/20,-1.0,False,2513,105.34021520614624
1787920605.2787056,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,"Due to battery issues, the drone cannot continue searching. It has been in search mode for approximately 100 seconds.",2539.892700006021,False,False,0/20,-1.0,False,2514,105.40669536590576
1787920606.289716,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,"Due to battery issues, the drone cannot continue searching. It has been in search mode for approximately 100 seconds.",2539.892700006021,False,False,0/20,-1.0,False,2539,106.4402961730957
1787920607.1263847,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone is currently at ground level.,2994.899200013606,False,False,0/20,-1.0,False,2559,107.27796363830566
1787920608.167876,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone is currently at ground level.,2994.899200013606,False,False,0/20,-1.0,False,2584,108.30298662185669
1787920608.2706468,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Allow hover mode if autonomous intent is not detected,1100.207900017267,False,False,0/20,-1.0,False,2586,108.40115857124329
1787920609.2895105,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Allow hover mode if autonomous intent is not detected,1100.207900017267,False,False,0/20,-1.0,False,2611,109.44009017944336
1787920609.5079165,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,the drone's battery is low and the altitude is too high,1260.857000015676,False,False,0/20,-1.0,False,2616,109.64287877082825
1787920610.5195374,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,the drone's battery is low and the altitude is too high,1260.857000015676,False,False,0/20,-1.0,False,2641,110.6711163520813
1787920611.1191132,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Autonomy: no intent -> hover,1631.3421000086237,False,False,0/20,-1.0,False,2655,111.26923060417175
1787920612.1226563,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Autonomy: no intent -> hover,1631.3421000086237,False,False,0/20,-1.0,False,2679,112.27321171760559
1787920613.0693233,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Ensure safe landing due to battery warning,903.3253000234254,False,False,0/20,-1.0,False,2702,113.20497035980225
1787920613.9527018,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Autonomy: no intent -> hover,835.9170999901835,False,False,0/20,-1.0,False,2723,114.10328316688538
1787920614.956071,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Autonomy: no intent -> hover,835.9170999901835,False,False,0/20,-1.0,False,2747,115.10764980316162
1787920615.2903676,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is at the ground and no action has been detected,1214.2015999997966,False,False,0/20,-1.0,False,2755,115.44194650650024
1787920616.3406837,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,Allow the drone to hover in place,1045.4059999901801,False,False,0/20,-1.0,False,2780,116.46935987472534
1787920617.0030663,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,...,649.9787000066135,False,False,0/20,-1.0,False,2796,117.13469791412354
1787920618.006181,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,...,649.9787000066135,False,False,0/20,-1.0,False,2820,118.13685011863708
1787920619.0247908,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,False,False,False,False,47.0,0.0,...,649.9787000066135,False,False,0/20,-1.0,False,2845,119.17636966705322
1787920619.2575657,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,False,False,False,False,47.0,0.0,The drone is searching for the human in its path due to battery low and no human detection.,2081.2289000023156,False,False,0/20,-1.0,False,2851,119.40914463996887
1787920620.25912,search_360,ground,Autonomy: no human for 115.4s -> search_360,SEARCH,,False,False,True,False,47.0,0.0,The drone is searching for the human in its path due to battery low and no human detection.,2081.2289000023156,False,False,0/20,-1.0,False,2875,120.41018533706665
1787920620.3391886,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,False,False,True,False,47.0,0.0,The drone is searching for the human in its path due to battery low and no human detection.,2081.2289000023156,False,False,0/20,-1.0,False,2876,120.4718177318573
1787920621.3538163,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,The drone is searching for the human in its path due to battery low and no human detection.,2081.2289000023156,False,False,0/20,-1.0,False,2901,121.50539517402649
1787920622.398374,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,The drone is searching for the human in its path due to battery low and no human detection.,2081.2289000023156,False,False,0/20,-1.0,False,2926,122.53373265266418
1787920623.3385646,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,LLM error (ReadTimeout),4010.056800005259,False,False,0/20,-1.0,False,2948,123.46959137916565
1787920624.3563461,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,LLM error (ReadTimeout),4010.056800005259,False,False,0/20,-1.0,False,2973,124.50792503356934
1787920624.6534386,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone is hovering and not emitting any battery warnings,1359.4978000037372,False,False,0/20,-1.0,False,2980,124.80501747131348
1787920625.701972,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,The drone is hovering and not emitting any battery warnings,1359.4978000037372,False,False,0/20,-1.0,False,3005,125.83628416061401
1787920626.1001227,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,The drone is on the ground with its camera ready to take action.,1435.4639000084717,False,False,0/20,-1.0,False,3015,126.23519611358643
1787920627.1020186,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone is on the ground with its camera ready to take action.,1435.4639000084717,False,False,0/20,-1.0,False,3039,127.2362699508667
1787920627.1317163,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Allow drone to hover at ground level,1056.398300017463,False,False,0/20,-1.0,False,3040,127.28329515457153
1787920628.2004933,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Allow drone to hover at ground level,1056.398300017463,False,False,0/20,-1.0,False,3065,128.33528184890747
1787920628.2712402,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Verify battery level and adjust flight time if necessary,1118.9130000129808,False,False,0/20,-1.0,False,3067,128.40068125724792
1787920629.2760477,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Verify battery level and adjust flight time if necessary,1118.9130000129808,False,False,0/20,-1.0,False,3091,129.4041109085083
1787920630.2880907,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Verify battery level and adjust flight time if necessary,1118.9130000129808,False,False,0/20,-1.0,False,3116,130.43966960906982
1787920630.3884041,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,Verify battery level and adjust flight time if necessary,1118.9130000129808,False,False,0/20,-1.0,False,3117,130.50504326820374
1787920631.407793,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,False,False,True,False,47.0,0.0,Verify battery level and adjust flight time if necessary,1118.9130000129808,False,False,0/20,-1.0,False,3141,131.54238390922546
1787920632.2719285,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,False,False,True,False,47.0,0.0,LLM error (ReadTimeout),4024.6701999858487,False,False,0/20,-1.0,False,3163,132.4235074520111
1787920633.3076766,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,False,False,True,False,47.0,0.0,LLM error (ReadTimeout),4024.6701999858487,False,False,0/20,-1.0,False,3187,133.4423005580902
1787920633.6877074,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,False,False,True,False,47.0,0.0,Autonomous drone detected a human behind the camera for 131 seconds,1424.0626000100747,False,False,0/20,-1.0,False,3197,133.83928632736206
1787920634.6937478,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,Autonomous drone detected a human behind the camera for 131 seconds,1424.0626000100747,False,False,0/20,-1.0,False,3221,134.8453266620636
1787920635.004801,search_360,ground,Autonomy: no human for 130.5s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone has not detected any pedestrians or humans.,1309.0551999921445,False,False,0/20,-1.0,False,3228,135.11765313148499
1787920635.4184246,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone has not detected any pedestrians or humans.,1309.0551999921445,False,False,0/20,-1.0,False,3238,135.54503202438354
1787920635.6105883,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,...,565.2237000176683,False,False,0/20,-1.0,False,3243,135.74418210983276
1787920636.6170173,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,...,565.2237000176683,False,False,0/20,-1.0,False,3268,136.76859617233276
1787920637.671325,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,...,565.2237000176683,False,False,0/20,-1.0,False,3293,137.80384516716003
1787920638.0116723,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone's battery level is low (47.0%). We should not hover indefinitely and ensure safety if necessary.,2366.520199982915,False,False,0/20,-1.0,False,3301,138.14491391181946
1787920639.0510876,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone's battery level is low (47.0%). We should not hover indefinitely and ensure safety if necessary.,2366.520199982915,False,False,0/20,-1.0,False,3326,139.2026665210724
1787920639.6045372,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone should hover at the given altitude while performing a short ground check.,1594.9423999991268,False,False,0/20,-1.0,False,3339,139.7401134967804
1787920640.606713,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone should hover at the given altitude while performing a short ground check.,1594.9423999991268,False,False,0/20,-1.0,False,3363,140.74307918548584
1787920640.668436,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Battery warning: battery <= 15,1060.0857000099495,False,False,0/20,-1.0,False,3365,140.80393505096436
1787920641.6820195,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Battery warning: battery <= 15,1060.0857000099495,False,False,0/20,-1.0,False,3389,141.81165313720703
1787920642.7273588,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,Battery warning: battery <= 15,1060.0857000099495,False,False,0/20,-1.0,False,3414,142.87893772125244
1787920642.7667103,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,"The drone is now hovering in the ground position, with no battery level. It should be safe to fly.",2126.065099990228,False,False,0/20,-1.0,False,3415,142.90106844902039
1787920643.7760153,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,949.4086000195239,False,False,0/20,-1.0,False,3439,143.90218257904053
1787920644.7965026,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,949.4086000195239,False,False,0/20,-1.0,False,3463,144.91466856002808
1787920644.9379663,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,The drone is hovering in the ground position.,1145.850300003076,False,False,0/20,-1.0,False,3467,145.06877160072327
1787920645.449358,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is hovering in the ground position.,1145.850300003076,False,False,0/20,-1.0,False,3479,145.57703518867493
1787920645.83741,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is not detected or controlled,977.7207000006456,False,False,0/20,-1.0,False,3489,145.9703094959259
1787920646.838166,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is not detected or controlled,977.7207000006456,False,False,0/20,-1.0,False,3513,146.97382473945618
1787920647.4449058,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is flying and there are no obstacles detected.,1512.2169999813195,False,False,0/20,-1.0,False,3527,147.57607197761536
1787920648.4459639,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,Autonomous drone searching with no battery left,1028.055900009349,False,False,0/20,-1.0,False,3551,148.57578468322754
1787920649.4519427,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,Autonomous drone searching with no battery left,1028.055900009349,False,False,0/20,-1.0,False,3576,149.60352158546448
1787920649.8490646,search_360,ground,Autonomy: no human for 145.6s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is searching for a human being in its path.,1399.5430000068154,False,False,0/20,-1.0,False,3585,149.9825530052185
1787920650.4536335,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is searching for a human being in its path.,1399.5430000068154,False,False,0/20,-1.0,False,3600,150.60521245002747
1787920651.4686127,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is searching for a human being in its path.,1399.5430000068154,False,False,0/20,-1.0,False,3624,151.62019157409668
1787920652.0016494,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is in a safe environment while performing a ground search to locate any items or people within 15 meters.,2204.921299999114,False,False,0/20,-1.0,False,3637,152.13319563865662
1787920653.0000606,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is in a safe environment while performing a ground search to locate any items or people within 15 meters.,2204.921299999114,False,False,0/20,-1.0,False,3661,153.13371968269348
1787920653.741586,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,The drone is hovering over the ground and has not detected a person or any moving objects.,1725.6821999908425,False,False,0/20,-1.0,False,3679,153.8737645149231
1787920654.782984,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,The drone is hovering over the ground and has not detected a person or any moving objects.,1725.6821999908425,False,False,0/20,-1.0,False,3704,154.93456292152405
1787920655.1730044,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,The drone is now hovering with a battery level of 47%.,1425.5675000022165,False,False,0/20,-1.0,False,3713,155.30664443969727
1787920656.1655033,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is now hovering with a battery level of 47%.,1425.5675000022165,False,False,0/20,-1.0,False,3737,156.31690859794617
1787920657.1402347,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is at an altitude of 0 meters and no specific hovering action was observed.,1992.6921000005677,False,False,0/20,-1.0,False,3760,157.27107429504395
1787920658.1406295,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is at an altitude of 0 meters and no specific hovering action was observed.,1992.6921000005677,False,False,0/20,-1.0,False,3784,158.27460527420044
1787920658.373374,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Maintain hovering altitude at 0.0 cm.,1206.4871999900788,False,False,0/20,-1.0,False,3790,158.50700068473816
1787920659.3943558,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Maintain hovering altitude at 0.0 cm.,1206.4871999900788,False,False,0/20,-1.0,False,3814,159.51002955436707
1787920660.398981,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Maintain hovering altitude at 0.0 cm.,1206.4871999900788,False,False,0/20,-1.0,False,3839,160.5505599975586
1787920660.4661493,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,Maintain hovering altitude at 0.0 cm.,1206.4871999900788,False,False,0/20,-1.0,False,3840,160.57072472572327
1787920660.6508417,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is in safe hover mode with a low battery level (battery <= 15).,2281.753799994476,False,False,0/20,-1.0,False,3845,160.8024206161499
1787920661.6851027,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is in safe hover mode with a low battery level (battery <= 15).,2281.753799994476,False,False,0/20,-1.0,False,3869,161.8024537563324
1787920662.1847186,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is not yet connected and does not have a battery level below 15.,1553.841699991608,False,False,0/20,-1.0,False,3882,162.33629751205444
1787920663.20572,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,The drone is not yet connected and does not have a battery level below 15.,1553.841699991608,False,False,0/20,-1.0,False,3906,163.338383436203
1787920664.2001498,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is not yet connected and does not have a battery level below 15.,1553.841699991608,False,False,0/20,-1.0,False,3930,164.35172867774963
1787920665.2307734,search_360,ground,Autonomy: no human for 160.6s -> search_360,SEARCH,,False,False,False,False,47.0,0.0,The drone is not yet connected and does not have a battery level below 15.,1553.841699991608,False,False,0/20,-1.0,False,3955,165.38235235214233
1787920665.4852002,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,False,False,False,False,47.0,0.0,The drone is not yet connected and does not have a battery level below 15.,1553.841699991608,False,False,0/20,-1.0,False,3961,165.6367790699005
1787920666.258251,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,LLM error (ReadTimeout),4007.4552000151016,False,False,0/20,-1.0,False,3979,166.3688817024231
1787920667.2173078,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,LLM error (ReadTimeout),4007.4552000151016,False,False,0/20,-1.0,False,4003,167.36888670921326
1787920667.3150718,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,Autonomy: no intent -> hover,1121.690599975409,False,False,0/20,-1.0,False,4005,167.466650724411
1787920668.316582,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,Autonomy: no intent -> hover,1121.690599975409,False,False,0/20,-1.0,False,4029,168.46816086769104
1787920669.379118,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,Autonomy: no intent -> hover,1121.690599975409,False,False,0/20,-1.0,False,4054,169.51073169708252
1787920670.2433095,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,True,False,47.0,0.0,"The drone hovered at a preset altitude of 0.0 meters for no more than 166.83 seconds, meeting the criterion of hovering.",2919.6732999989763,False,False,0/20,-1.0,False,4075,170.3948884010315
1787920671.2745492,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,"The drone hovered at a preset altitude of 0.0 meters for no more than 166.83 seconds, meeting the criterion of hovering.",2919.6732999989763,False,False,0/20,-1.0,False,4098,171.4261281490326
1787920672.216579,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,To hover below the drone's visual range without causing a battery warning due to high battery usage,1887.9759999981616,False,False,0/20,-1.0,False,4121,172.36815786361694
1787920673.321396,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1051.0027999989688,False,False,0/20,-1.0,False,4146,173.44864583015442
1787920674.3186584,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1051.0027999989688,False,False,0/20,-1.0,False,4172,174.4512584209442
1787920674.8688238,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Check the drone's battery level and altitude to ensure it is stable for the action,1643.6417999793775,False,False,0/20,-1.0,False,4186,175.00263738632202
1787920675.5369284,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,Check the drone's battery level and altitude to ensure it is stable for the action,1643.6417999793775,False,False,0/20,-1.0,False,4202,175.6695613861084
1787920675.8718436,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone has not yet left the ground,1019.5829999865964,False,False,0/20,-1.0,False,4210,176.00503301620483
1787920676.8875318,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone has not yet left the ground,1019.5829999865964,False,False,0/20,-1.0,False,4235,177.03911066055298
1787920677.3814304,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"The drone's battery is low, so we'll hover.",1506.7150999966543,False,False,0/20,-1.0,False,4247,177.5330092906952
1787920678.4376733,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"The drone's battery is low, so we'll hover.",1506.7150999966543,False,False,0/20,-1.0,False,4272,178.5696849822998
1787920679.4473085,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"The drone's battery is low, so we'll hover.",1506.7150999966543,False,False,0/20,-1.0,False,4297,179.59837412834167
1787920680.009127,search_360,ground,Autonomy: no human for 175.7s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"Autonomy: no human for 175.7 seconds, Drone is on ground. Battery is low (battery <= 15).",2620.2428999822587,False,False,0/20,-1.0,False,4310,180.14175701141357
1787920680.6082754,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,"Autonomy: no human for 175.7 seconds, Drone is on ground. Battery is low (battery <= 15).",2620.2428999822587,False,False,0/20,-1.0,False,4324,180.73626494407654
1787920681.5007205,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone has not been seen for a long time without human intervention.,1534.5203999895602,False,False,0/20,-1.0,False,4346,181.63256406784058
1787920682.5016696,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone has not been seen for a long time without human intervention.,1534.5203999895602,False,False,0/20,-1.0,False,4370,182.63398027420044
1787920683.0635567,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1564.2648999928497,False,False,0/20,-1.0,False,4383,183.21513557434082
1787920684.1085806,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1564.2648999928497,False,False,0/20,-1.0,False,4408,184.24024367332458
1787920684.6852617,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone has not flown within 15 seconds due to a battery warning,1584.8329999716952,False,False,0/20,-1.0,False,4422,184.81267952919006
1787920685.718524,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone has not flown within 15 seconds due to a battery warning,1584.8329999716952,False,False,0/20,-1.0,False,4447,185.87010288238525
1787920685.9355884,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is in the air and not hovering,1239.001499983715,False,False,0/20,-1.0,False,4452,186.06957602500916
1787920686.9413235,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is in the air and not hovering,1239.001499983715,False,False,0/20,-1.0,False,4476,187.0759129524231
1787920687.951366,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is in the air and not hovering,1239.001499983715,False,False,0/20,-1.0,False,4500,188.08343195915222
1787920688.3367584,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,"The drone has not detected the user or any objects within 4 meters from its surface, hence it is safe to hover.",2414.8054999823216,False,False,0/20,-1.0,False,4510,188.47073817253113
1787920689.1847117,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Allow the drone to hover,887.7009999996517,False,False,0/20,-1.0,False,4531,189.33629059791565
1787920690.2706723,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Allow the drone to hover,887.7009999996517,False,False,0/20,-1.0,False,4556,190.4032599925995
1787920690.335093,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,To hover safely without moving the drone,1051.4064000162762,False,False,0/20,-1.0,False,4558,190.46915864944458
1787920690.6192489,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,To hover safely without moving the drone,1051.4064000162762,False,False,0/20,-1.0,False,4565,190.77082777023315
1787920691.6771805,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,To hover safely without moving the drone,1051.4064000162762,False,False,0/20,-1.0,False,4590,191.8016881942749
1787920692.1772668,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,the drone's battery level is below the minimum requirement of 15 for hovering,1826.739300013287,False,False,0/20,-1.0,False,4602,192.30550813674927
1787920693.193536,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,the drone's battery level is below the minimum requirement of 15 for hovering,1826.739300013287,False,False,0/20,-1.0,False,4627,193.34511494636536
1787920694.198658,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,the drone's battery level is below the minimum requirement of 15 for hovering,1826.739300013287,False,False,0/20,-1.0,False,4651,194.3502368927002
