t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787925344.228981,,0.05382037162780762,18.58032506567319,,21.12460002535954,0.0041000021155923605,1,4.581499990308657,1,0,16.52580001973547,1,hover,0.009600014891475439,1
1787925344.241948,,0.01296687126159668,77.11960578814791,,0.07700000423938036,0.012299977242946625,1,,0,0,,0,hover,0.0261999957729131,1
1787925344.291814,,0.0498661994934082,20.05366380752938,,17.326300003333017,0.0035999983083456755,1,,0,0,17.30530001805164,1,hover,0.00899998121894896,1
1787925344.3077989,,0.015984773635864258,62.55953464091282,,0.04339998122304678,0.007099995855242014,1,,0,0,,0,hover,0.016200006939470768,1
1787925344.4994965,,0.1916975975036621,5.216549466567501,,39.017300005070865,0.02720000338740647,1,10.122200008481741,1,0,28.837299993028864,1,hover,0.02239999594166875,1
1787925344.541384,,0.041887521743774414,23.87345821309245,,0.04509999416768551,0.007700000423938036,1,,0,0,,0,hover,0.01689998316578567,1
1787925344.5944653,,0.05308127403259277,18.83903538912769,,19.90389998536557,0.0039000005926936865,1,,0,0,19.88139998866245,1,hover,0.009799987310543656,1
1787925344.607858,,0.01339268684387207,74.6676161145034,,0.0418000272475183,0.006799993570894003,1,,0,0,,0,hover,0.014899997040629387,1
1787925344.6649613,,0.05710339546203613,17.512093491267553,,23.31889999913983,0.005099980626255274,1,4.133899987209588,1,0,19.159399991622195,1,hover,0.013900018529966474,1
1787925344.6749332,,0.009971857070922852,100.28222355050806,,0.04469999112188816,0.007299997378140688,1,,0,0,,0,hover,0.01580000389367342,1
1787925344.7269144,,0.051981210708618164,19.237720444903108,,18.478100013453513,0.0033999967854470015,1,,0,0,18.456899997545406,1,hover,0.009000010322779417,1
1787925344.7412088,,0.01429438591003418,69.95753481778,,0.04990000161342323,0.007700000423938036,1,,0,0,,0,hover,0.01680001150816679,1
1787925344.7949615,,0.05375266075134277,18.60373023441485,,20.391600002767518,0.0044000043999403715,1,4.135299997869879,1,0,16.23979999567382,1,hover,0.00890000956133008,1
1787925344.8080287,,0.013067245483398438,76.52722230331338,,0.04269997589290142,0.006699992809444666,1,,0,0,,0,hover,0.015600002370774746,1
1787925344.857706,,0.049677371978759766,20.12988932722857,,15.951699984725565,0.0036999990697950125,1,,0,0,15.928099979646504,1,hover,0.009099981980398297,1
1787925344.8744967,,0.01679062843322754,59.55703230386936,,0.04260000423528254,0.006599992047995329,1,,0,0,,0,hover,0.015300000086426735,1
1787925344.9372022,,0.06270551681518555,15.947560131708022,,29.305100004421547,0.009199982741847634,1,7.90430000051856,1,0,21.368199988501146,1,hover,0.015500001609325409,1
1787925344.9411802,,0.00397801399230957,251.38172010788134,,0.056899996707215905,0.00869997893460095,1,,0,0,,0,hover,0.023600005079060793,1
1787925344.992539,,0.051358699798583984,19.470897898929504,,17.5642000103835,0.0032999960239976645,1,,0,0,17.544400005135685,1,hover,0.00890000956133008,1
1787925345.0081477,,0.015608787536621094,64.06647522453717,,0.04320000880397856,0.006699992809444666,1,,0,0,,0,hover,0.01610000617802143,1
1787925345.0642753,,0.05612754821777344,17.816563020355456,,23.20920000784099,0.0042000028770416975,1,3.9342999807558954,1,0,19.258200016338378,1,hover,0.009399984264746308,1
1787925345.0745227,,0.010247468948364258,97.58507247388381,,0.04099999205209315,0.00689999433234334,1,,0,0,,0,hover,0.014399993233382702,1
1787925345.1239443,,0.04942154884338379,20.234088639532246,,16.106999973999336,0.0035999983083456755,1,,0,0,16.08719999785535,1,hover,0.00890000956133008,1
1787925345.1416438,,0.017699480056762695,56.49883481282918,,0.04199999966658652,0.006600021151825786,1,,0,0,,0,hover,0.015300000086426735,1
1787925345.1944203,,0.05277657508850098,18.947800199673836,,19.964300008723512,0.0040000013541430235,1,4.141399986110628,1,0,15.806300012627617,1,hover,0.009200011845678091,1
1787925345.2083123,,0.013891935348510742,71.98421061664406,,0.04339998122304678,0.006799993570894003,1,,0,0,,0,hover,0.015300000086426735,1
1787925345.2605283,,0.0522160530090332,19.151198575407516,,19.066400011070073,0.0031999952625483274,1,,0,0,19.04780001495965,1,hover,0.007800001185387373,1
1787925345.2744863,,0.013957977294921875,71.64361847499316,,0.042100000428035855,0.007099995855242014,1,,0,0,,0,hover,0.015300000086426735,1
1787925345.3279214,,0.05343508720397949,18.71429527536219,,20.18409999436699,0.0043000036384910345,1,3.8389000110328197,1,0,16.327599994838238,1,hover,0.009400013368576765,1
1787925345.341645,,0.013723611831665039,72.86711488681573,,0.04299997817724943,0.007099995855242014,1,,0,0,,0,hover,0.015700003132224083,1
1787925345.3909433,,0.04929828643798828,20.28468071112143,,16.09640000970103,0.0032999960239976645,1,,0,0,16.07670000521466,1,hover,0.008700008038431406,1
1787925345.4083164,,0.017373085021972656,57.56030081791733,,0.044100015657022595,0.006799993570894003,1,,0,0,,0,hover,0.01610000617802143,1
1787925345.4611986,,0.05288219451904297,18.909956538204902,,19.945000007282943,0.0042000028770416975,1,4.209400009131059,1,0,15.719999995781109,1,hover,0.008500006515532732,1
1787925345.4745665,,0.013367891311645508,74.80611389537891,,0.0467000063508749,0.007700000423938036,1,,0,0,,0,hover,0.017300015315413475,1
1787925345.5241933,,0.049626827239990234,20.150391544559213,,15.943200007313862,0.0034999975468963385,1,,0,0,15.923900005873293,1,hover,0.008599978173151612,1
1787925345.5413206,,0.017127275466918945,58.38640255021785,,0.04099999205209315,0.006799993570894003,1,,0,0,,0,hover,0.014699995517730713,1
1787925345.5949924,,0.053671836853027344,18.63174541125464,,20.590200001606718,0.0040000013541430235,1,4.081199993379414,1,0,16.492499999003485,1,hover,0.008400005754083395,1
1787925345.6079574,,0.012964963912963867,77.13095128634215,,0.04349998198449612,0.00689999433234334,1,,0,0,,0,hover,0.015500001609325409,1
1787925345.6576865,,0.049729108810424805,20.108946730015965,,16.365500021493062,0.0035999983083456755,1,,0,0,16.3450000109151,1,hover,0.00890000956133008,1
1787925345.6745765,,0.01689004898071289,59.20645944496203,,0.04129999433644116,0.006399990525096655,1,,0,0,,0,hover,0.015099998563528061,1
1787925345.7283447,,0.053768157958984375,18.59836821567932,,20.710399985546246,0.0040000013541430235,1,4.654899996239692,1,0,16.039100009948015,1,hover,0.009300012607127428,1
1787925345.7416513,,0.013306617736816406,75.15057693685945,,0.0391000066883862,0.006499991286545992,1,,0,0,,0,hover,0.014699995517730713,1
1787925345.7905645,,0.04891324043273926,20.44436212266703,,15.711399988504127,0.003100023604929447,1,,0,0,15.692499990109354,1,hover,0.008599978173151612,1
1787925345.8080006,,0.01743602752685547,57.35251326368758,,0.04529999569058418,0.008000002708286047,1,,0,0,,0,hover,0.016499980119988322,1
1787925345.861594,,0.05359339714050293,18.65901497862421,,20.011300017358735,0.0042000028770416975,1,3.9456999802496284,1,0,16.04860002407804,1,hover,0.009399984264746308,1
1787925345.8746629,,0.013068914413452148,76.5174496032108,,0.057199998991563916,0.008700008038431406,1,,0,0,,0,hover,0.021499989088624716,1
1787925345.924949,,0.050286054611206055,19.886229049617146,,17.33610001974739,0.0035999983083456755,1,,0,0,17.31409999774769,1,hover,0.009600014891475439,1
1787925345.9413254,,0.016376495361328125,61.063126019100864,,0.042800005758181214,0.006799993570894003,1,,0,0,,0,hover,0.015500001609325409,1
1787925345.994889,,0.053563594818115234,18.66939669369987,,19.92470002733171,0.0045000051613897085,1,3.860299999359995,1,0,16.045500000473112,1,hover,0.009200011845678091,1
