t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899088.7843282,1512,3.02,0.5,1,1,339,339,0.6114,1,11.384,100.0,1
1789899088.8162162,1513,0.97,0.5,1,1,339,339,0.6423,1,12.901,100.0,1
1789899088.8621268,1514,14.99,0.5,1,1,339,339,0.662,1,11.338,100.0,1
1789899088.8860595,1515,9.01,0.5,1,1,339,339,0.6189,1,12.561,100.0,1
1789899088.954459,1516,9.0,0.5,1,0,339,339,,,,100.0,1
1789899088.9851375,1517,7.42,0.5,1,0,339,339,,,,100.0,1
1789899089.016549,1518,1.97,0.5,1,0,339,339,,,,100.0,1
1789899089.0626035,1519,12.77,0.5,1,0,339,339,,,,100.0,1
1789899089.1230233,1520,7.54,0.5,1,1,319,319,0.7993,1,9.453,100.0,1
1789899089.1510491,1521,1.99,0.5,1,1,319,319,0.786,1,11.289,100.0,1
1789899089.1844697,1522,6.98,0.5,1,1,319,319,0.7826,1,13.237,100.0,1
1789899089.215419,1523,2.03,0.5,1,1,319,319,0.7969,1,12.456,100.0,1
1789899089.2921813,1524,10.97,0.5,1,1,319,319,0.8012,1,11.963,100.0,1
1789899089.3230987,1525,6.98,0.5,1,1,319,319,0.8082,1,12.424,100.0,1
1789899089.354016,1526,5.98,0.5,1,1,319,319,0.8116,1,12.96,100.0,1
1789899089.385442,1527,2.99,0.5,1,1,319,319,0.8189,1,12.284,100.0,1
1789899089.4632337,1528,10.97,0.5,1,1,319,319,0.8492,1,11.561,100.0,1
1789899089.486173,1529,7.98,0.5,1,0,319,319,,,,100.0,1
1789899089.525574,1530,3.99,0.5,1,0,319,319,,,,100.0,1
1789899089.5555775,1531,11.05,0.5,1,0,319,319,,,,100.0,1
1789899089.602273,1532,13.64,0.5,1,1,327,327,0.7852,1,8.914,100.0,1
1789899089.6641126,1533,14.96,0.5,1,1,327,327,0.7855,1,9.51,100.0,1
1789899089.6860533,1534,3.99,0.5,1,1,327,327,0.7643,1,13.468,100.0,1
1789899089.7255216,1535,6.98,0.5,1,1,327,327,0.737,1,12.599,100.0,1
1789899089.7878602,1536,3.99,0.5,1,1,327,327,0.7865,1,9.924,100.0,1
1789899089.8178122,1537,4.02,0.5,1,1,327,327,0.8106,1,11.713,100.0,1
1789899089.8487275,1538,3.02,0.5,1,1,327,327,0.7847,1,11.611,100.0,1
1789899089.8965719,1539,15.96,0.5,1,1,327,327,0.7673,1,9.668,100.0,1
1789899089.9574077,1540,12.97,0.5,1,0,327,327,,,,100.0,1
1789899089.9874432,1541,7.06,0.5,1,0,327,327,,,,100.0,1
1789899090.0181847,1542,6.64,0.5,1,0,327,327,,,,100.0,1
1789899090.0655882,1543,14.91,0.5,1,0,327,327,,,,100.0,1
1789899090.1259317,1544,9.08,0.5,1,1,328,328,0.727,1,10.98,100.0,1
1789899090.1558542,1545,5.98,0.5,1,1,328,328,0.6579,1,12.939,100.0,1
1789899090.187786,1546,5.98,0.5,1,1,328,328,0.6272,1,11.821,100.0,1
1789899090.2187376,1547,3.03,0.5,1,1,328,328,0.6577,1,11.948,100.0,1
1789899090.2805758,1548,2.0,0.5,1,1,328,328,0.5737,1,11.23,100.0,1
1789899090.3284109,1549,12.96,0.5,1,1,328,328,0.5835,1,10.891,100.0,1
1789899090.3503535,1550,3.99,0.5,1,1,328,328,0.5888,1,12.113,100.0,1
1789899090.388759,1551,9.97,0.5,1,1,328,328,0.601,1,9.634,100.0,1
1789899090.4505942,1552,1.0,0.5,1,1,328,328,0.6433,1,11.63,100.0,1
1789899090.482508,1553,2.0,0.5,1,0,328,328,,,,100.0,1
1789899090.5288913,1554,14.96,0.5,1,0,328,328,,,,100.0,1
1789899090.5598292,1555,14.24,0.5,1,0,328,328,,,,100.0,1
1789899090.5900702,1556,1.06,0.5,1,1,328,328,0.7542,1,9.768,100.0,1
1789899090.6519344,1557,5.02,0.5,1,1,328,328,0.774,1,11.351,100.0,1
1789899090.6828218,1558,2.99,0.5,1,1,328,328,0.7444,1,11.751,100.0,1
1789899090.7137392,1559,1.99,0.5,1,1,328,328,0.7268,1,13.495,100.0,1
1789899090.791043,1560,11.97,0.5,1,1,328,328,0.8039,1,11.487,100.0,1
1789899090.8149784,1561,0.0,0.5,1,1,328,328,0.8218,1,13.115,100.0,1
1789899090.868834,1562,13.96,0.5,1,1,328,328,0.8319,1,13.62,100.0,1
1789899090.8927703,1563,10.97,0.5,1,1,328,328,0.8195,1,13.106,100.0,1
1789899090.9595907,1564,8.98,0.5,1,0,328,328,,,,100.0,1
1789899090.990022,1565,10.97,0.5,1,0,328,328,,,,100.0,1
1789899091.0209394,1566,4.99,0.5,1,0,328,328,,,,100.0,1
1789899091.0523503,1567,3.45,0.5,1,0,328,328,,,,100.0,1
1789899091.129551,1568,14.96,0.5,1,1,328,328,0.6762,1,13.526,100.0,1
1789899091.1624305,1569,10.97,0.5,1,1,328,328,0.6792,1,13.378,100.0,1
1789899091.1878686,1570,4.99,0.5,1,1,328,328,0.7013,1,11.503,100.0,1
1789899091.222808,1571,5.02,0.5,1,1,328,328,0.7257,1,12.033,100.0,1
1789899091.2856064,1572,3.99,0.5,1,1,328,328,0.7785,1,11.777,100.0,1
1789899091.3165221,1573,1.0,0.5,1,1,328,328,0.7663,1,12.152,100.0,1
1789899091.363398,1574,13.96,0.5,1,1,328,328,0.7616,1,12.232,100.0,1
1789899091.3948603,1575,6.98,0.5,1,1,328,328,0.7358,1,12.35,100.0,1
1789899091.4556978,1576,7.98,0.5,1,1,328,328,0.7029,1,10.602,100.0,1
1789899091.4866147,1577,5.98,0.5,1,0,328,328,,,,100.0,1
1789899091.5180428,1578,1.99,0.5,1,0,328,328,,,,100.0,1
1789899091.5497313,1579,2.06,0.5,1,0,328,328,,,,100.0,1
1789899091.5962389,1580,6.14,0.5,1,1,328,328,0.7625,1,9.608,100.0,1
1789899091.6580348,1581,9.97,0.5,1,1,328,328,0.7995,1,12.886,100.0,1
1789899091.6849637,1582,3.99,0.5,1,1,328,328,0.7985,1,13.201,100.0,1
1789899091.7188706,1583,6.98,0.5,1,1,328,328,0.8475,1,11.524,100.0,1
1789899091.7817042,1584,1.0,0.5,1,1,328,328,0.8305,1,11.861,100.0,1
1789899091.8285794,1585,12.97,0.5,1,1,328,328,0.8132,1,12.128,100.0,1
1789899091.8545098,1586,5.98,0.5,1,1,328,328,0.7968,1,13.675,100.0,1
1789899091.8814383,1587,2.0,0.5,1,1,328,328,0.7854,1,14.1,100.0,1
1789899091.9512498,1588,3.99,0.5,1,0,328,328,,,,100.0,1
1789899091.982088,1589,1.63,0.5,1,0,328,328,,,,100.0,1
1789899092.0277717,1590,14.55,0.5,1,0,328,328,,,,100.0,1
1789899092.0595539,1591,10.69,0.5,1,0,328,328,,,,100.0,1
1789899092.1196916,1592,4.76,0.5,1,1,363,363,0.6905,1,9.624,100.0,1
1789899092.1585908,1593,8.98,0.5,1,1,363,363,0.641,1,24.523,100.0,1
1789899092.1984842,1594,15.96,0.5,1,1,363,363,0.6441,1,14.978,100.0,1
1789899092.2274387,1595,12.0,0.5,1,1,363,363,0.617,1,13.113,100.0,1
1789899092.2892723,1596,10.0,0.5,1,1,363,363,0.6184,1,13.768,100.0,1
1789899092.3171666,1597,3.99,0.5,1,1,363,363,0.6354,1,15.019,100.0,1
1789899092.3520744,1598,2.99,0.5,1,1,363,363,0.6559,1,12.774,100.0,1
1789899092.3819923,1599,1.99,0.5,1,1,363,363,0.6431,1,14.288,100.0,1
1789899092.4582984,1600,9.97,0.5,1,1,363,363,0.641,1,12.003,100.0,1
1789899092.4842446,1601,3.01,0.5,1,0,363,363,,,,100.0,1
1789899092.5201325,1602,5.98,0.5,1,0,363,363,,,,100.0,1
1789899092.5512376,1603,5.17,0.5,1,0,363,363,,,,100.0,1
1789899092.5974276,1604,7.85,0.5,1,1,374,374,0.678,1,9.543,100.0,1
1789899092.6597269,1605,14.99,0.5,1,1,374,374,0.6841,1,11.088,100.0,1
1789899092.6836317,1606,3.99,0.5,1,1,374,374,0.6748,1,12.461,100.0,1
1789899092.7215626,1607,7.98,0.5,1,1,374,374,0.6523,1,11.048,100.0,1
1789899092.7988267,1608,14.96,0.5,1,1,374,374,0.6505,1,11.108,100.0,1
1789899092.8237603,1609,10.97,0.5,1,1,374,374,0.6512,1,12.923,100.0,1
1789899092.8606615,1610,10.97,0.5,1,1,374,374,0.644,1,11.312,100.0,1
1789899092.8855977,1611,4.99,0.5,1,1,374,374,0.6337,1,12.235,100.0,1
1789899092.9544106,1612,4.99,0.5,1,0,374,374,,,,100.0,1
1789899092.9852808,1613,5.05,0.5,1,0,374,374,,,,100.0,1
1789899093.0159278,1614,2.04,0.5,1,0,374,374,,,,100.0,1
1789899093.0634458,1615,15.39,0.5,1,0,374,374,,,,100.0,1
1789899093.123879,1616,9.07,0.5,1,1,341,341,0.8049,1,9.674,100.0,1
1789899093.153068,1617,5.02,0.5,1,1,341,341,0.8062,1,13.22,100.0,1
1789899093.1869457,1618,4.99,0.5,1,1,341,341,0.8106,1,19.141,100.0,1
1789899093.2188952,1619,5.02,0.5,1,1,341,341,0.7658,1,12.583,100.0,1
1789899093.2926962,1620,10.97,0.5,1,1,341,341,0.7781,1,10.986,100.0,1
1789899093.3175957,1621,1.0,0.5,1,1,341,341,0.7925,1,12.695,100.0,1
1789899093.354534,1622,7.02,0.5,1,1,341,341,0.7857,1,11.617,100.0,1
1789899093.3854442,1623,5.02,0.5,1,1,341,341,0.7574,1,11.962,100.0,1
1789899093.4637766,1624,13.96,0.5,1,1,341,341,0.7397,1,11.044,100.0,1
1789899093.4857507,1625,3.02,0.5,1,0,341,341,,,,100.0,1
1789899093.5256095,1626,10.97,0.5,1,0,341,341,,,,100.0,1
1789899093.5556157,1627,6.07,0.5,1,0,341,341,,,,100.0,1
1789899093.5874925,1628,4.02,0.5,1,1,343,343,0.7143,1,9.606,100.0,1
1789899093.6325274,1629,7.98,0.5,1,1,343,343,0.7332,1,12.862,100.0,1
1789899093.6933312,1630,8.97,0.5,1,1,343,343,0.7243,1,12.238,100.0,1
1789899093.7177773,1631,3.99,0.5,1,1,343,343,0.7183,1,12.286,100.0,1
1789899093.7556748,1632,6.98,0.5,1,1,343,343,0.7518,1,9.85,100.0,1
1789899093.8175232,1633,3.99,0.5,1,1,343,343,0.7812,1,16.975,100.0,1
1789899093.8534288,1634,7.98,0.5,1,1,343,343,0.7633,1,24.202,100.0,1
1789899093.9022973,1635,17.95,0.5,1,1,343,343,0.7104,1,17.04,100.0,1
1789899093.9312253,1636,14.97,0.5,1,1,343,343,0.6713,1,12.078,100.0,1
1789899093.9859333,1637,4.85,0.5,1,0,343,343,,,,100.0,1
1789899094.032155,1638,13.14,0.5,1,0,343,343,,,,100.0,1
1789899094.0619574,1639,6.76,0.5,1,0,343,343,,,,100.0,1
1789899094.0935826,1640,14.05,0.5,1,1,325,325,0.8149,1,9.196,100.0,1
1789899094.1547205,1641,3.99,0.5,1,1,325,325,0.8317,1,11.419,100.0,1
1789899094.1869578,1642,5.31,0.5,1,1,325,325,0.7872,1,15.253,100.0,1
1789899094.2178438,1643,1.99,0.5,1,1,325,325,0.8032,1,14.538,100.0,1
1789899094.2487617,1644,1.0,0.5,1,1,325,325,0.7797,1,14.636,100.0,1
1789899094.3265636,1645,12.98,0.5,1,1,325,325,0.8199,1,14.25,100.0,1
1789899094.3524826,1646,3.99,0.5,1,1,325,325,0.8431,1,13.475,100.0,1
1789899094.3878973,1647,6.49,0.5,1,1,325,325,0.796,1,15.203,100.0,1
1789899094.419321,1648,2.99,0.5,1,1,325,325,0.7764,1,12.687,100.0,1
1789899094.4961143,1649,14.96,0.5,1,0,325,325,,,,100.0,1
1789899094.52711,1650,11.18,0.5,1,0,325,325,,,,100.0,1
1789899094.5572777,1651,10.19,0.5,1,0,325,325,,,,100.0,1
1789899094.5896628,1652,7.01,0.5,1,1,349,349,0.5955,1,9.577,100.0,1
1789899094.6344333,1653,10.97,0.5,1,1,349,349,0.6665,1,10.273,100.0,1
1789899094.680309,1654,1.99,0.5,1,1,349,349,0.6159,1,11.855,100.0,1
1789899094.7266912,1655,11.97,0.5,1,1,349,349,0.6267,1,10.998,100.0,1
1789899094.754617,1656,7.98,0.5,1,1,349,349,0.632,1,13.111,100.0,1
1789899094.8174486,1657,6.98,0.5,1,1,349,349,0.6302,1,10.77,100.0,1
1789899094.8628392,1658,13.47,0.5,1,1,349,349,0.6235,1,11.723,100.0,1
1789899094.8857782,1659,4.99,0.5,1,1,349,349,0.6085,1,12.951,100.0,1
1789899094.9247088,1660,8.98,0.5,1,1,349,349,0.6114,1,11.268,100.0,1
1789899094.9880102,1661,7.49,0.5,1,0,349,349,,,,100.0,1
1789899095.0188432,1662,4.59,0.5,1,0,349,349,,,,100.0,1
1789899095.0494866,1663,2.45,0.5,1,0,349,349,,,,100.0,1
1789899095.0976977,1664,15.82,0.5,1,1,345,345,0.7555,1,9.329,100.0,1
1789899095.1585696,1665,11.01,0.5,1,1,345,345,0.7466,1,9.725,100.0,1
1789899095.1899633,1666,8.49,0.5,1,1,345,345,0.7569,1,20.794,100.0,1
1789899095.2278602,1667,11.97,0.5,1,1,345,345,0.7972,1,33.963,100.0,1
1789899095.2777245,1668,30.92,0.5,1,1,345,345,0.8125,1,16.821,100.0,1
1789899095.3146613,1669,1.03,0.5,1,1,345,345,0.7085,1,12.408,100.0,1
1789899095.3615007,1670,12.97,0.5,1,1,345,345,0.6838,1,10.856,100.0,1
1789899095.3854368,1671,6.98,0.5,1,1,345,345,0.6527,1,10.991,100.0,1
1789899095.423845,1672,7.98,0.5,1,1,345,345,0.6221,1,12.311,100.0,1
1789899095.500149,1673,11.96,0.5,1,0,345,345,,,,100.0,1
1789899095.5157285,1674,2.61,0.5,1,0,345,345,,,,100.0,1
1789899095.5486672,1675,1.0,0.5,1,0,345,345,,,,100.0,1
1789899095.5931866,1676,11.01,0.5,1,1,344,344,0.6969,1,9.197,100.0,1
1789899095.624811,1677,1.99,0.5,1,1,344,344,0.6572,1,11.903,100.0,1
1789899095.6856816,1678,7.01,0.5,1,1,344,344,0.6294,1,9.929,100.0,1
1789899095.7175639,1679,2.0,0.5,1,1,344,344,0.6283,1,12.403,100.0,1
1789899095.7624414,1680,13.96,0.5,1,1,344,344,0.6236,1,11.402,100.0,1
1789899095.8227892,1681,5.98,0.5,1,1,344,344,0.6208,1,13.241,100.0,1
1789899095.8537087,1682,4.99,0.5,1,1,344,344,0.6081,1,14.017,100.0,1
1789899095.881145,1683,1.99,0.5,1,1,344,344,0.6045,1,12.878,100.0,1
1789899095.9310124,1684,11.97,0.5,1,1,344,344,0.615,1,11.844,100.0,1
1789899095.9793909,1685,1.99,0.5,1,0,344,344,,,,100.0,1
1789899096.0242004,1686,9.89,0.5,1,0,344,344,,,,100.0,1
1789899096.0553815,1687,6.12,0.5,1,0,344,344,,,,100.0,1
1789899096.0873575,1688,2.03,0.5,1,1,337,337,0.8404,1,8.994,100.0,1
1789899096.1637723,1689,14.99,0.5,1,1,337,337,0.8115,1,11.565,100.0,1
1789899096.1866775,1690,5.98,0.5,1,1,337,337,0.8072,1,11.808,100.0,1
1789899096.2260823,1691,8.97,0.5,1,1,337,337,0.8216,1,11.692,100.0,1
1789899096.2500172,1692,4.98,0.5,1,1,337,337,0.8446,1,11.679,100.0,1
1789899096.3193781,1693,6.02,0.5,1,1,337,337,0.8411,1,13.218,100.0,1
1789899096.350293,1694,2.03,0.5,1,1,337,337,0.8436,1,13.275,100.0,1
1789899096.3967497,1695,13.58,0.5,1,1,337,337,0.8282,1,12.747,100.0,1
1789899096.4216459,1696,1.99,0.5,1,1,337,337,0.8029,1,12.409,100.0,1
1789899096.4895008,1697,4.02,0.5,1,0,337,337,,,,100.0,1
1789899096.5195973,1698,4.03,0.5,1,0,337,337,,,,100.0,1
1789899096.5507827,1699,2.51,0.5,1,0,337,337,,,,100.0,1
1789899096.597872,1700,14.59,0.5,1,1,345,345,0.7771,1,9.385,100.0,1
1789899096.6259074,1701,2.99,0.5,1,1,345,345,0.7955,1,10.534,100.0,1
1789899096.689766,1702,9.0,0.5,1,1,345,345,0.7639,1,11.745,100.0,1
1789899096.7206535,1703,6.98,0.5,1,1,345,345,0.7372,1,12.465,100.0,1
1789899096.7515707,1704,4.99,0.5,1,1,345,345,0.7122,1,13.766,100.0,1
1789899096.8298721,1705,14.96,0.5,1,1,345,345,0.7144,1,11.709,100.0,1
1789899096.8567998,1706,11.97,0.5,1,1,345,345,0.7964,1,13.944,100.0,1
1789899096.8832507,1707,3.01,0.5,1,1,345,345,0.7703,1,11.485,100.0,1
1789899096.922133,1708,9.97,0.5,1,1,345,345,0.7383,1,11.93,100.0,1
1789899096.9844708,1709,3.99,0.5,1,0,345,345,,,,100.0,1
1789899097.0153716,1710,0.0,0.5,1,0,345,345,,,,100.0,1
1789899097.0612302,1711,11.04,0.5,1,0,345,345,,,,100.0,1
1789899097.092419,1712,7.78,0.5,1,1,338,338,0.7255,1,9.458,100.0,1
1789899097.1542273,1713,5.02,0.5,1,1,338,338,0.7831,1,11.626,100.0,1
1789899097.1851516,1714,4.02,0.5,1,1,338,338,0.7635,1,13.465,100.0,1
1789899097.2160325,1715,0.99,0.5,1,1,338,338,0.7553,1,11.903,100.0,1
1789899097.260946,1716,12.0,0.5,1,1,338,338,0.798,1,11.532,100.0,1
1789899097.3222563,1717,8.98,0.5,1,1,338,338,0.8201,1,12.307,100.0,1
1789899097.3531744,1718,3.99,0.5,1,1,338,338,0.8415,1,11.792,100.0,1
1789899097.38409,1719,2.99,0.5,1,1,338,338,0.8449,1,13.004,100.0,1
1789899097.4314735,1720,15.96,0.5,1,1,338,338,0.8477,1,13.406,100.0,1
1789899097.4928193,1721,8.98,0.5,1,0,338,338,,,,100.0,1
1789899097.525243,1722,9.97,0.5,1,0,338,338,,,,100.0,1
1789899097.5551624,1723,9.97,0.5,1,0,338,338,,,,100.0,1
1789899097.5868003,1724,6.98,0.5,1,1,352,352,0.5929,1,13.409,100.0,1
1789899097.6326973,1725,6.99,0.5,1,1,352,352,0.6222,1,14.179,100.0,1
1789899097.6955247,1726,13.96,0.5,1,1,352,352,0.664,1,15.061,100.0,1
1789899097.8334126,1728,1.96,0.5,1,1,352,352,0.6693,1,9.895,100.0,1
1789899097.856352,1730,1.0,0.5,1,1,352,352,0.7822,1,12.747,100.0,1
1789899097.986711,1733,7.05,0.5,1,0,352,352,,,,100.0,1
1789899098.1254363,1736,6.77,0.5,1,0,352,352,,,,100.0,1
1789899098.279533,1738,6.99,0.5,1,0,352,352,,,,100.0,1
1789899098.2884753,1740,4.99,0.5,1,1,335,335,0.8568,1,9.686,100.0,1
1789899098.326373,1741,5.99,0.5,1,1,335,335,0.8363,1,11.673,100.0,1
1789899098.4491997,1742,6.31,0.5,1,1,335,335,0.8293,1,9.937,100.0,1
1789899098.4711292,1744,9.01,0.5,1,1,335,335,0.8356,1,11.625,100.0,1
1789899098.5887187,1747,1.0,0.5,1,1,335,335,0.7012,1,11.638,100.0,1
1789899098.6116552,1748,21.94,0.5,1,1,335,335,0.6808,1,12.529,100.0,1
1789899098.6370986,1749,14.96,0.5,1,1,335,335,0.6814,1,13.161,100.0,1
1789899098.7588632,1750,0.0,0.5,1,0,335,335,,,,100.0,1
1789899098.8977966,1755,3.03,0.5,1,0,335,335,,,,100.0,1
1789899098.9288526,1756,14.05,0.5,1,1,336,336,0.6967,1,9.144,100.0,1
1789899099.0060227,1757,3.5,0.5,1,1,336,336,0.7876,1,11.967,100.0,1
1789899099.0299573,1758,12.96,0.5,1,1,336,336,0.7608,1,12.078,100.0,1
1789899099.1283355,1760,5.01,0.5,1,1,336,336,0.7259,1,9.154,100.0,1
1789899099.1592877,1761,8.01,0.5,1,1,336,336,0.6676,1,9.825,100.0,1
1789899099.191172,1762,8.98,0.5,1,1,336,336,0.6789,1,12.763,100.0,1
1789899099.2166107,1763,4.99,0.5,1,1,336,336,0.6944,1,12.59,100.0,1
1789899099.2525518,1764,6.02,0.5,1,1,336,336,0.7301,1,12.327,100.0,1
1789899099.3758564,1766,2.05,0.5,1,0,336,336,,,,100.0,1
1789899099.383871,1767,2.03,0.5,1,0,336,336,,,,100.0,1
1789899099.5160909,1770,3.46,0.5,1,0,336,336,,,,100.0,1
1789899099.5472908,1771,1.05,0.5,1,0,336,336,,,,100.0,1
1789899099.6871238,1773,12.85,0.5,0,0,336,336,,,,100.0,1
1789899099.696099,1774,4.02,0.5,0,0,336,336,,,,100.0,1
1789899099.825307,1777,2.08,0.5,0,0,336,336,,,,100.0,1
1789899099.8569887,1778,8.14,0.5,0,0,336,336,,,,100.0,1
1789899099.9969966,1781,11.94,0.5,0,0,336,336,,,,100.0,1
1789899100.134019,1784,1.0,0.5,1,1,344,344,0.6219,1,10.761,100.0,1
1789899100.1629405,1785,14.96,0.5,1,1,344,344,0.6167,1,11.498,100.0,1
1789899100.2899296,1786,3.02,0.5,1,1,344,344,0.6127,1,11.233,100.0,1
1789899100.311844,1788,14.96,0.5,1,1,344,344,0.6123,1,10.637,100.0,1
1789899100.4434028,1792,3.69,0.5,1,1,344,344,0.6088,1,9.646,100.0,1
1789899100.6001241,1794,2.99,0.5,1,0,344,344,,,,100.0,1
1789899100.6091337,1796,6.02,0.5,1,1,338,338,0.7355,1,10.029,100.0,1
1789899100.7377524,1797,1.99,0.5,1,1,338,338,0.7912,1,12.684,100.0,1
1789899100.7646804,1800,6.98,0.5,1,1,338,338,0.8072,1,14.551,100.0,1
1789899100.9075742,1802,3.99,0.5,1,1,338,338,0.7541,1,13.981,100.0,1
1789899100.9345028,1804,18.95,0.5,1,1,338,338,0.7582,1,13.039,100.0,1
1789899101.048113,1805,2.03,0.5,1,0,338,338,,,,100.0,1
1789899101.058058,1807,6.95,0.5,1,0,338,338,,,,100.0,1
1789899101.0938761,1808,12.8,0.5,1,1,333,333,0.837,1,9.131,100.0,1
1789899101.2310388,1811,2.12,0.5,1,1,333,333,0.8453,1,8.975,100.0,1
1789899101.2778647,1812,2.99,0.5,1,1,333,333,0.8439,1,13.746,100.0,1
1789899101.3237414,1813,8.98,0.5,1,1,333,333,0.819,1,12.861,100.0,1
1789899101.3516672,1814,3.99,0.5,1,1,333,333,0.7953,1,13.215,100.0,1
1789899101.3855746,1815,5.98,0.5,1,1,333,333,0.7464,1,11.435,100.0,1
1789899101.415496,1816,1.99,0.5,1,1,333,333,0.8019,1,12.349,100.0,1
1789899101.4912934,1817,8.98,0.5,1,0,333,333,,,,100.0,1
1789899101.5216668,1818,3.01,0.5,1,0,333,333,,,,100.0,1
1789899101.5533187,1819,2.9,0.5,1,0,333,333,,,,100.0,1
1789899101.584308,1820,1.99,0.5,1,1,342,342,0.8039,1,8.976,100.0,1
1789899101.630539,1821,7.02,0.5,1,1,342,342,0.7671,1,10.684,100.0,1
1789899101.691373,1822,11.0,0.5,1,1,342,342,0.7933,1,11.394,100.0,1
1789899101.7222557,1823,5.98,0.5,1,1,342,342,0.7781,1,12.064,100.0,1
1789899101.7541704,1824,3.99,0.5,1,1,342,342,0.7674,1,13.044,100.0,1
1789899101.8302853,1825,13.28,0.5,1,1,342,342,0.7269,1,9.634,100.0,1
1789899101.854228,1826,4.99,0.5,1,1,342,342,0.7478,1,14.982,100.0,1
1789899101.8921204,1827,8.98,0.5,1,1,342,342,0.6285,1,11.639,100.0,1
1789899101.9230375,1828,5.99,0.5,1,1,342,342,0.5631,1,12.047,100.0,1
1789899101.9998512,1829,13.47,0.5,1,0,342,342,,,,100.0,1
1789899102.030756,1830,13.92,0.5,1,0,342,342,,,,100.0,1
1789899102.0608225,1831,11.6,0.5,1,0,342,342,,,,100.0,1
1789899102.093364,1832,12.97,0.5,1,1,324,324,0.7369,1,9.248,100.0,1
1789899102.1212575,1833,4.99,0.5,1,1,324,324,0.4311,1,10.347,100.0,1
1789899102.186084,1834,1.99,0.5,1,1,324,324,0.2914,1,11.548,100.0,1
1789899102.2314677,1835,13.47,0.5,1,1,324,324,0.2134,0,9.891,100.0,1
1789899102.254406,1836,3.99,0.5,1,1,324,324,0.2026,0,10.198,100.0,1
1789899102.2928073,1837,11.47,0.5,1,1,324,324,0.1581,0,12.093,100.0,1
1789899102.37013,1838,14.99,0.5,1,1,324,324,0.1761,0,11.063,100.0,1
1789899102.3930366,1839,9.97,0.5,1,1,324,324,0.2056,0,12.284,100.0,1
1789899102.417969,1840,1.0,0.5,1,1,324,324,0.1419,0,15.709,100.0,1
1789899102.4623597,1841,12.96,0.5,1,0,324,324,,,,100.0,1
1789899102.5247772,1842,5.98,0.5,1,0,324,324,,,,100.0,1
1789899102.555854,1843,3.91,0.5,1,0,324,324,,,,100.0,1
1789899102.5866275,1844,0.97,0.5,1,0,324,324,,,,100.0,1
1789899102.6026204,1845,9.98,0.5,1,0,324,324,,,,100.0,1
1789899102.6937318,1846,5.84,0.5,1,0,324,324,,,,100.0,1
1789899102.725996,1847,3.99,0.5,1,0,324,324,,,,100.0,1
1789899102.7572262,1848,8.3,0.5,1,0,324,324,,,,100.0,1
1789899102.787117,1849,5.63,0.5,1,0,324,324,,,,100.0,1
1789899102.8644347,1850,12.98,0.5,0,0,324,324,,,,100.0,1
1789899102.896023,1851,13.74,0.5,0,0,324,324,,,,100.0,1
1789899102.9258592,1852,4.44,0.5,0,0,324,324,,,,100.0,1
1789899102.9572117,1853,9.51,0.5,0,0,324,324,,,,100.0,1
1789899103.0201957,1854,3.71,0.5,0,0,324,324,,,,100.0,1
1789899103.0509999,1855,3.12,0.5,0,0,324,324,,,,100.0,1
1789899103.0816395,1856,2.28,0.5,1,1,435,499,0.283,0,11.604,100.0,1
1789899103.128027,1857,9.97,0.5,1,1,435,499,0.3245,0,9.918,100.0,1
1789899103.189863,1858,6.98,0.5,1,1,435,499,0.2668,0,12.814,100.0,1
1789899103.2207787,1859,2.99,0.5,1,1,435,499,0.2129,0,12.125,100.0,1
1789899103.2522073,1860,5.98,0.5,1,1,435,499,0.1541,0,11.982,100.0,1
1789899103.2821264,1861,1.0,0.5,1,1,435,499,0.0881,0,12.645,100.0,1
1789899103.360425,1862,12.96,0.5,1,1,435,499,0.1683,0,11.234,100.0,1
1789899103.3913424,1863,7.98,0.5,1,1,435,499,0.2441,0,11.638,100.0,1
1789899103.4222598,1864,6.98,0.5,1,1,435,499,0.1863,0,12.082,100.0,1
1789899103.4536853,1865,6.98,0.5,1,0,435,499,,,,100.0,1
1789899103.515005,1866,0.97,0.5,1,0,435,499,,,,100.0,1
1789899103.5457294,1867,0.0,0.5,1,0,435,499,,,,100.0,1
1789899103.5927296,1869,3.07,0.5,1,0,435,499,,,,100.0,1
1789899103.6855376,1870,3.02,0.5,1,0,435,499,,,,100.0,1
1789899103.7305772,1871,14.1,0.5,1,0,435,499,,,,100.0,1
1789899103.7615597,1872,13.15,0.5,1,0,435,499,,,,100.0,1
1789899103.7923088,1873,13.22,0.5,0,0,435,499,,,,100.0,1
1789899103.8543005,1874,5.64,0.5,0,0,435,499,,,,100.0,1
1789899103.8842638,1875,1.0,0.5,0,0,435,499,,,,100.0,1
1789899103.9307501,1876,14.91,0.5,0,0,435,499,,,,100.0,1
1789899103.9470227,1877,3.0,0.5,0,0,435,499,,,,100.0,1
1789899104.0245829,1878,11.54,0.5,0,0,435,499,,,,100.0,1
1789899104.054968,1879,8.97,0.5,0,0,435,499,,,,100.0,1
1789899104.0863912,1880,8.49,0.5,0,0,435,499,,,,100.0,1
1789899104.119206,1881,7.94,0.5,0,0,435,499,,,,100.0,1
1789899104.196933,1882,16.11,0.5,0,0,435,499,,,,100.0,1
1789899104.2280247,1883,13.58,0.5,0,0,435,499,,,,100.0,1
