t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_name,rule_conf,battery
1789897165.500362,2446,1.0,1,8,6,BACK,hold,1,0.03995986,0.002801,6,BACK,0.998,0.997,DOWN,0.7254,79.0
1789897165.5778487,2448,13.51,1,8,6,BACK,hold,1,0.03995663,-8.1e-05,6,BACK,0.9983,0.9973,DOWN,0.7248,79.0
1789897165.6705747,2450,6.86,1,8,6,BACK,hold,1,0.04007702,0.003013,6,BACK,0.9973,0.9958,DOWN,0.7272,79.0
1789897165.732866,2452,2.09,1,8,6,BACK,hold,1,0.03989587,-0.00452,6,BACK,0.9984,0.9977,DOWN,0.7273,79.0
1789897165.8399613,2454,4.04,1,8,6,BACK,hold,1,0.03993433,0.000964,6,BACK,0.9972,0.9956,DOWN,0.7277,79.0
1789897165.9019737,2456,4.28,1,8,6,BACK,hold,1,0.04003182,0.002441,6,BACK,0.997,0.9952,DOWN,0.7293,79.0
1789897166.010133,2458,8.87,1,8,6,BACK,hold,1,0.03998402,-0.001194,6,BACK,0.9961,0.9937,DOWN,0.7293,79.0
1789897166.0721633,2460,6.81,1,8,6,BACK,hold,1,0.03986026,-0.003095,6,BACK,0.9905,0.9848,DOWN,0.7302,79.0
1789897166.1819127,2462,14.25,1,8,6,BACK,hold,1,0.04023064,0.009292,6,BACK,0.9845,0.9745,DOWN,0.7339,79.0
1789897166.2119837,2464,4.37,1,8,6,BACK,hold,1,0.04027845,0.001188,6,BACK,0.9815,0.9689,DOWN,0.7328,79.0
1789897166.3497713,2466,13.51,1,8,6,BACK,hold,1,0.04051396,0.005847,6,BACK,0.9689,0.947,DOWN,0.7393,79.0
1789897166.4110188,2468,12.03,1,8,6,BACK,hold,1,0.04080887,0.007279,6,BACK,0.9779,0.9631,DOWN,0.7418,79.0
1789897166.4888134,2470,14.24,1,8,6,BACK,hold,1,0.04037361,-0.010666,6,BACK,0.9813,0.969,DOWN,0.7442,79.0
1789897166.5660026,2472,1.0,1,8,6,BACK,hold,1,0.04064789,0.006793,6,BACK,0.9736,0.956,DOWN,0.7479,79.0
1789897166.6440773,2474,6.41,1,8,6,BACK,hold,1,0.04074357,0.002354,6,BACK,0.9736,0.9562,DOWN,0.7539,79.0
1789897166.75297,2476,9.81,1,8,6,BACK,hold,1,0.04060295,-0.003451,6,BACK,0.9817,0.9708,DOWN,0.7556,79.0
1789897166.8144896,2478,10.92,1,8,6,BACK,hold,1,0.04041473,-0.004635,6,BACK,0.9751,0.9592,DOWN,0.7557,79.0
1789897166.9082878,2480,8.21,1,8,6,BACK,hold,1,0.04048109,0.001642,6,BACK,0.9731,0.9562,DOWN,0.7583,79.0
1789897166.9692771,2482,6.04,1,8,6,BACK,hold,1,0.04042339,-0.001425,6,BACK,0.9731,0.9562,DOWN,0.7601,79.0
1789897167.07715,2484,13.22,1,8,6,BACK,hold,1,0.04043179,0.000208,6,BACK,0.9648,0.9414,DOWN,0.7623,79.0
1789897167.1395023,2486,9.58,1,8,6,BACK,hold,1,0.04047769,0.001135,6,BACK,0.9463,0.9106,DOWN,0.7639,79.0
1789897167.2166848,2488,9.08,1,8,6,BACK,hold,1,0.04098029,0.012417,6,BACK,0.9465,0.9101,DOWN,0.7626,79.0
1789897167.308911,2490,9.46,1,8,6,BACK,hold,1,0.04176606,0.019174,6,BACK,0.9276,0.8773,DOWN,0.7632,79.0
1789897167.4016962,2492,2.6,1,8,6,BACK,hold,1,0.04196044,0.004654,6,BACK,0.9552,0.9247,DOWN,0.7629,79.0
1789897167.477085,2494,13.28,1,8,6,BACK,hold,1,0.04247822,0.01234,6,BACK,0.9273,0.8764,DOWN,0.7597,79.0
1789897167.5713794,2496,3.71,1,8,6,BACK,hold,1,0.04211108,-0.008643,6,BACK,0.9549,0.9239,DOWN,0.7538,79.0
1789897167.6472023,2498,11.62,1,8,6,BACK,hold,1,0.04141154,-0.016612,6,BACK,0.9613,0.936,DOWN,0.7476,79.0
1789897172.7427351,2620,11.28,1,9,5,FORWARD,hold,1,0.07047934,0.021172,5,FORWARD,0.9481,0.9274,DOWN,0.8482,79.0
1789897172.8033032,2622,6.44,1,9,5,FORWARD,hold,1,0.07135072,0.012364,5,FORWARD,0.9265,0.8918,DOWN,0.8496,79.0
1789897172.9106498,2624,14.28,1,9,5,FORWARD,hold,1,0.07233008,0.013726,5,FORWARD,0.7672,0.613,DOWN,0.8507,79.0
1789897172.972727,2626,9.28,1,9,5,FORWARD,hold,1,0.07237679,0.000646,6,BACK,0.5256,0.2009,DOWN,0.8487,79.0
1789897173.0668328,2628,1.03,1,9,5,FORWARD,hold,1,0.07306591,0.009521,6,BACK,0.4993,0.1466,DOWN,0.85,79.0
1789897173.143348,2630,12.96,1,9,5,FORWARD,hold,1,0.0735316,0.006374,6,BACK,0.5841,0.334,DOWN,0.8472,79.0
1789897173.2207289,2632,13.08,1,9,5,FORWARD,hold,1,0.07441189,0.011972,6,BACK,0.5946,0.3679,DOWN,0.8452,79.0
1789897173.2980814,2634,2.0,1,9,5,FORWARD,hold,1,0.07499271,0.007805,6,BACK,0.5805,0.337,DOWN,0.8445,79.0
1789897173.4076633,2636,8.63,1,9,5,FORWARD,hold,1,0.07515824,0.002207,6,BACK,0.6027,0.382,DOWN,0.8428,79.0
1789897173.468294,2638,0.97,1,9,5,FORWARD,hold,1,0.07468448,-0.006304,6,BACK,0.625,0.4352,DOWN,0.8364,79.0
1789897173.5766618,2640,13.1,1,9,5,FORWARD,hold,1,0.07446157,-0.002985,6,BACK,0.6279,0.4292,DOWN,0.8331,79.0
1789897173.6366894,2642,8.29,1,9,5,FORWARD,hold,1,0.0739885,-0.006353,6,BACK,0.628,0.4137,DOWN,0.8304,79.0
1789897173.746006,2644,14.39,1,9,5,FORWARD,hold,1,0.07353033,-0.006192,6,BACK,0.5821,0.3105,DOWN,0.829,79.0
1789897173.8091965,2646,9.47,1,9,5,FORWARD,hold,1,0.07300921,-0.007087,6,BACK,0.625,0.4094,DOWN,0.8273,79.0
1789897173.9009225,2648,4.64,1,9,5,FORWARD,hold,1,0.07270293,-0.004195,6,BACK,0.6093,0.3743,DOWN,0.8262,79.0
1789897173.9630594,2650,1.0,1,9,5,FORWARD,hold,1,0.07223773,-0.006399,6,BACK,0.6488,0.4577,DOWN,0.8262,79.0
1789897174.0706136,2652,8.28,1,9,5,FORWARD,hold,1,0.07173542,-0.006954,6,BACK,0.6369,0.4434,DOWN,0.8256,79.0
1789897174.1322706,2654,3.46,1,9,5,FORWARD,hold,1,0.07125445,-0.006705,6,BACK,0.6379,0.438,DOWN,0.8225,79.0
1789897174.2246308,2656,13.75,1,9,5,FORWARD,hold,1,0.07126699,0.000176,6,BACK,0.6139,0.3748,DOWN,0.8219,79.0
1789897174.3035119,2658,8.76,1,9,5,FORWARD,hold,1,0.07088887,-0.005306,6,BACK,0.6223,0.3981,DOWN,0.8197,79.0
1789897174.4116435,2660,11.97,1,9,5,FORWARD,hold,1,0.0705259,-0.00512,6,BACK,0.6495,0.4634,DOWN,0.8158,79.0
1789897174.4731066,2662,10.16,1,9,5,FORWARD,hold,1,0.0703834,-0.002021,6,BACK,0.6446,0.4324,DOWN,0.8156,79.0
1789897174.566098,2664,2.08,1,9,5,FORWARD,hold,1,0.07038404,9e-06,6,BACK,0.618,0.3761,DOWN,0.8149,79.0
1789897174.643671,2666,8.61,1,9,5,FORWARD,hold,1,0.07037405,-0.000142,6,BACK,0.6307,0.4053,DOWN,0.8144,79.0
1789897174.7345736,2668,3.09,1,9,5,FORWARD,hold,1,0.07033011,-0.000624,5,FORWARD,0.656,0.4028,DOWN,0.8174,79.0
1789897174.8114576,2670,14.66,1,9,5,FORWARD,hold,1,0.07039864,0.000974,6,BACK,0.615,0.3774,DOWN,0.8185,79.0
1789897174.9042852,2672,6.27,1,9,5,FORWARD,hold,1,0.07058272,0.002615,6,BACK,0.657,0.4691,DOWN,0.82,79.0
1789897174.965329,2674,1.07,1,9,5,FORWARD,hold,1,0.07077444,0.002716,6,BACK,0.6472,0.4594,DOWN,0.8203,79.0
1789897175.0744195,2676,8.08,1,9,5,FORWARD,hold,1,0.07194135,0.016488,6,BACK,0.6522,0.4568,DOWN,0.8276,79.0
1789897175.1372106,2678,9.63,1,9,5,FORWARD,hold,1,0.07358881,0.0229,6,BACK,0.6163,0.4053,DOWN,0.8351,79.0
1789897175.2151601,2680,4.88,1,9,5,FORWARD,hold,1,0.075395,0.024544,6,BACK,0.6239,0.4221,DOWN,0.8421,79.0
1789897175.3072634,2682,12.34,1,9,5,FORWARD,hold,1,0.07607185,0.008977,6,BACK,0.6134,0.412,DOWN,0.8441,79.0
1789897175.400219,2684,4.08,1,9,5,FORWARD,hold,1,0.07590382,-0.002209,6,BACK,0.6215,0.4357,DOWN,0.8432,79.0
1789897175.4941063,2686,15.63,1,9,5,FORWARD,hold,1,0.07548953,-0.005458,6,BACK,0.6301,0.4453,DOWN,0.8406,79.0
1789897175.5713496,2688,8.71,1,9,5,FORWARD,hold,1,0.07515252,-0.004464,6,BACK,0.6314,0.4466,DOWN,0.8409,79.0
1789897175.6476579,2690,13.43,1,9,5,FORWARD,hold,1,0.07512862,-0.000318,6,BACK,0.6316,0.4435,DOWN,0.8422,79.0
1789897175.7423515,2692,12.36,1,9,5,FORWARD,hold,1,0.07629925,0.015582,5,FORWARD,0.8231,0.7111,DOWN,0.8514,79.0
1789897175.8037798,2694,6.96,1,9,5,FORWARD,hold,1,0.07733992,0.013639,6,BACK,0.6274,0.4255,DOWN,0.855,79.0
1789897175.9123864,2696,12.0,1,9,5,FORWARD,hold,1,0.077404,0.000829,6,BACK,0.6309,0.446,DOWN,0.8515,79.0
1789897175.973772,2698,9.46,1,9,5,FORWARD,hold,1,0.07700157,-0.005199,6,BACK,0.6358,0.455,DOWN,0.8485,79.0
1789897176.0672023,2700,2.8,1,9,5,FORWARD,hold,1,0.07655331,-0.005821,6,BACK,0.6375,0.4523,DOWN,0.8451,79.0
1789897176.1457884,2702,13.88,1,9,5,FORWARD,hold,1,0.07609625,-0.005971,6,BACK,0.6353,0.4534,DOWN,0.8423,79.0
1789897176.2214417,2704,12.92,1,9,5,FORWARD,hold,1,0.07595703,-0.001829,6,BACK,0.631,0.4437,DOWN,0.8438,79.0
1789897176.299715,2706,4.08,1,9,5,FORWARD,hold,1,0.0760366,0.001048,6,BACK,0.6208,0.4189,DOWN,0.8463,79.0
1789897176.407365,2708,7.98,1,9,5,FORWARD,hold,1,0.07622416,0.002467,6,BACK,0.6374,0.4547,DOWN,0.8487,79.0
1789897176.4689445,2710,9.21,1,9,5,FORWARD,hold,1,0.0774862,0.016557,6,BACK,0.628,0.4047,DOWN,0.8578,79.0
1789897176.5762277,2712,13.74,1,9,5,FORWARD,hold,1,0.07876318,0.01648,6,BACK,0.6036,0.3481,DOWN,0.8731,79.0
1789897176.6386244,2714,5.31,1,9,5,FORWARD,hold,1,0.07954195,0.009887,5,FORWARD,0.6685,0.418,DOWN,0.8834,79.0
1789897176.7457156,2716,14.25,1,9,5,FORWARD,hold,1,0.08005887,0.006499,6,BACK,0.629,0.3864,DOWN,0.8895,79.0
1789897176.8070455,2718,10.0,1,9,5,FORWARD,hold,1,0.08077174,0.008904,6,BACK,0.4999,0.1113,DOWN,0.8933,79.0
1789897176.9005435,2720,3.03,1,9,5,FORWARD,hold,1,0.08073523,-0.000452,6,BACK,0.6413,0.4184,DOWN,0.8921,79.0
1789897176.9777985,2722,14.28,1,9,5,FORWARD,hold,1,0.0810844,0.004325,6,BACK,0.5825,0.2865,DOWN,0.8915,79.0
1789897177.068516,2724,5.19,1,9,5,FORWARD,hold,1,0.08101548,-0.00085,6,BACK,0.5479,0.2145,DOWN,0.8901,79.0
1789897177.1309388,2726,1.57,1,9,5,FORWARD,hold,1,0.08075354,-0.003233,5,FORWARD,0.538,0.1731,DOWN,0.889,79.0
1789897177.2226255,2728,13.93,1,9,5,FORWARD,hold,1,0.08044201,-0.003858,6,BACK,0.6183,0.3712,DOWN,0.8878,79.0
1789897177.3010514,2730,1.03,1,9,5,FORWARD,hold,1,0.08049756,0.000691,5,FORWARD,0.5043,0.1077,DOWN,0.8872,79.0
1789897177.408672,2732,9.09,1,9,5,FORWARD,hold,1,0.08039483,-0.001276,6,BACK,0.5319,0.1807,DOWN,0.8851,79.0
1789897177.4708915,2734,3.72,1,9,5,FORWARD,hold,1,0.07995099,-0.005521,6,BACK,0.6285,0.3978,DOWN,0.8817,79.0
1789897177.5638108,2736,1.0,1,9,5,FORWARD,hold,1,0.07966183,-0.003617,6,BACK,0.6357,0.4094,DOWN,0.8782,79.0
1789897177.641623,2738,13.72,1,9,5,FORWARD,hold,1,0.07976147,0.001251,5,FORWARD,0.4686,0.0445,DOWN,0.8785,79.0
1789897177.7333024,2740,3.36,1,9,5,FORWARD,hold,1,0.08018873,0.005357,5,FORWARD,0.7601,0.5901,DOWN,0.878,79.0
1789897177.81054,2742,12.41,1,9,5,FORWARD,hold,1,0.08001474,-0.00217,6,BACK,0.552,0.2377,DOWN,0.8758,79.0
1789897177.902368,2744,2.7,1,9,5,FORWARD,hold,1,0.08000332,-0.000143,5,FORWARD,0.6064,0.3037,DOWN,0.8761,79.0
1789897177.979852,2746,13.11,1,9,5,FORWARD,hold,1,0.08013956,0.001703,5,FORWARD,0.5355,0.1754,DOWN,0.8737,79.0
1789897178.0714068,2748,8.74,1,9,5,FORWARD,hold,1,0.0798087,-0.004129,6,BACK,0.5129,0.1504,DOWN,0.8716,79.0
1789897178.134044,2750,5.43,1,9,5,FORWARD,hold,1,0.07959779,-0.002643,6,BACK,0.4683,0.055,DOWN,0.8707,79.0
1789897178.2123744,2752,4.12,1,9,5,FORWARD,hold,1,0.07899581,-0.007563,6,BACK,0.4686,0.0536,DOWN,0.8693,79.0
1789897178.306124,2754,10.41,1,9,5,FORWARD,hold,1,0.07858569,-0.005192,6,BACK,0.5157,0.155,DOWN,0.868,79.0
1789897178.398662,2756,1.03,1,9,5,FORWARD,hold,1,0.07838502,-0.002554,6,BACK,0.5097,0.1428,DOWN,0.8658,79.0
1789897178.4756014,2758,9.04,1,9,5,FORWARD,hold,1,0.07825069,-0.001714,6,BACK,0.4937,0.108,DOWN,0.864,79.0
1789897178.5684223,2760,6.19,1,9,5,FORWARD,hold,1,0.07776858,-0.006161,6,BACK,0.5389,0.2017,DOWN,0.8636,79.0
1789897178.6296146,2762,1.0,1,9,5,FORWARD,hold,1,0.07720165,-0.00729,5,FORWARD,0.494,0.0951,DOWN,0.8625,79.0
1789897183.7061899,2884,9.16,1,10,1,LEFT,hold,1,0.0593863,0.011793,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897183.7993798,2886,2.59,1,10,1,LEFT,hold,1,0.06017449,0.013272,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897183.8774605,2888,13.99,1,10,1,LEFT,hold,1,0.0606617,0.008097,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897183.9710486,2890,9.86,1,10,1,LEFT,hold,1,0.06095876,0.004897,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.0314305,2892,3.07,1,10,1,LEFT,hold,1,0.06104256,0.001375,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897184.1409035,2894,11.34,1,10,1,LEFT,hold,1,0.06138884,0.005673,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.2000732,2896,2.81,1,10,1,LEFT,hold,1,0.06164787,0.00422,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.307705,2898,10.17,1,10,1,LEFT,hold,1,0.06186146,0.003465,1,LEFT,0.9999,0.9998,CENTER,0.5,79.0
1789897184.3682861,2900,2.68,1,10,1,LEFT,hold,1,0.061989,0.002062,1,LEFT,0.9999,0.9998,CENTER,0.5,79.0
1789897184.476513,2902,14.63,1,10,1,LEFT,hold,1,0.06194106,-0.000773,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897184.5386953,2904,5.98,1,10,1,LEFT,hold,1,0.06225147,0.005011,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897184.6461363,2906,12.62,1,10,1,LEFT,hold,1,0.0625196,0.004307,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.7086215,2908,9.86,1,10,1,LEFT,hold,1,0.06273739,0.003484,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.8017676,2910,6.14,1,10,1,LEFT,hold,1,0.06283247,0.001516,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897184.8624895,2912,1.99,1,10,1,LEFT,hold,1,0.06296465,0.002104,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897184.9693236,2914,8.01,1,10,1,LEFT,hold,1,0.06293967,-0.000397,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.0315845,2916,3.0,1,10,1,LEFT,hold,1,0.06286356,-0.001209,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.1382113,2918,9.07,1,10,1,LEFT,hold,1,0.06286033,-5.1e-05,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.2150133,2920,14.86,1,10,1,LEFT,hold,1,0.06299864,0.0022,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.307279,2922,9.11,1,10,1,LEFT,hold,1,0.06308179,0.00132,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.369506,2924,4.72,1,10,1,LEFT,hold,1,0.06317366,0.001456,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.4777174,2926,14.79,1,10,1,LEFT,hold,1,0.06330745,0.002118,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.539051,2928,6.3,1,10,1,LEFT,hold,1,0.06353919,0.003661,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.6331863,2930,4.99,1,10,1,LEFT,hold,1,0.06365737,0.00186,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.7094393,2932,11.08,1,10,1,LEFT,hold,1,0.0636798,0.000352,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.8027594,2934,2.96,1,10,1,LEFT,hold,1,0.0635272,-0.002396,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897185.8635764,2936,3.14,1,10,1,LEFT,hold,1,0.06332028,-0.003257,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897185.9739034,2938,10.01,1,10,1,LEFT,hold,1,0.06315548,-0.002603,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.033359,2940,5.74,1,10,1,LEFT,hold,1,0.06295057,-0.003244,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.1421015,2942,10.75,1,10,1,LEFT,hold,1,0.06286326,-0.001387,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.2044504,2944,4.99,1,10,1,LEFT,hold,1,0.06273949,-0.001969,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897186.310771,2946,13.17,1,10,1,LEFT,hold,1,0.06272849,-0.000175,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.3725772,2948,8.29,1,10,1,LEFT,hold,1,0.06252938,-0.003174,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897186.4671457,2950,2.08,1,10,1,LEFT,hold,1,0.06243165,-0.001563,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.5440812,2952,14.03,1,10,1,LEFT,hold,1,0.06240026,-0.000503,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897186.6382174,2954,7.95,1,10,1,LEFT,hold,1,0.06250394,0.001661,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897186.7152152,2956,2.66,1,10,1,LEFT,hold,1,0.0624813,-0.000362,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897186.808536,2958,9.21,1,10,1,LEFT,hold,1,0.06238534,-0.001536,1,LEFT,0.9997,0.9995,CENTER,0.5,79.0
1789897186.8690176,2960,3.05,1,10,1,LEFT,hold,1,0.06234555,-0.000638,1,LEFT,0.9997,0.9996,CENTER,0.5,79.0
1789897186.9761984,2962,4.58,1,10,1,LEFT,hold,1,0.06245173,0.001703,1,LEFT,0.9997,0.9995,CENTER,0.5,79.0
1789897187.0380747,2964,4.99,1,10,1,LEFT,hold,1,0.06247598,0.000388,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.130452,2966,2.0,1,10,1,LEFT,hold,1,0.06247078,-8.3e-05,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.2073264,2968,12.25,1,10,1,LEFT,hold,1,0.06242919,-0.000666,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.2996051,2970,3.99,1,10,1,LEFT,hold,1,0.06236184,-0.001079,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897187.3771412,2972,14.29,1,10,1,LEFT,hold,1,0.0623617,-2e-06,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897187.4694917,2974,5.27,1,10,1,LEFT,hold,1,0.06238348,0.000349,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897187.5323403,2976,2.08,1,10,1,LEFT,hold,1,0.0624016,0.00029,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.6391442,2978,13.23,1,10,1,LEFT,hold,1,0.06231822,-0.001336,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.700451,2980,4.6,1,10,1,LEFT,hold,1,0.06230121,-0.000273,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.807299,2982,13.2,1,10,1,LEFT,hold,1,0.06221337,-0.00141,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.8690057,2984,5.08,1,10,1,LEFT,hold,1,0.06217872,-0.000557,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897187.9929864,2986,8.78,1,10,1,LEFT,hold,1,0.06216917,-0.000153,1,LEFT,0.9998,0.9996,CENTER,0.5,79.0
1789897188.038815,2988,10.86,1,10,1,LEFT,hold,1,0.06223259,0.00102,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.1318333,2990,1.0,1,10,1,LEFT,hold,1,0.06216161,-0.001141,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.2244935,2992,0.99,1,10,1,LEFT,hold,1,0.06206518,-0.001551,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.3012788,2994,2.03,1,10,1,LEFT,hold,1,0.06210899,0.000706,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.3817747,2996,15.99,1,10,1,LEFT,hold,1,0.0621393,0.000488,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.472561,2998,8.21,1,10,1,LEFT,hold,1,0.06220558,0.001067,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.5348322,3000,1.99,1,10,1,LEFT,hold,1,0.06222467,0.000307,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.6418948,3002,11.99,1,10,1,LEFT,hold,1,0.06206873,-0.002506,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.7033944,3004,9.19,1,10,1,LEFT,hold,1,0.06203183,-0.000594,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.8108833,3006,3.08,1,10,1,LEFT,hold,1,0.06194036,-0.001475,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.8884768,3008,2.0,1,10,1,LEFT,hold,1,0.06178049,-0.002581,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897188.965885,3010,1.0,1,10,1,LEFT,hold,1,0.06189598,0.001869,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.044191,3012,12.38,1,10,1,LEFT,hold,1,0.06205489,0.002567,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.136814,3014,6.63,1,10,1,LEFT,hold,1,0.06221698,0.002612,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.1993897,3016,2.99,1,10,1,LEFT,hold,1,0.06239397,0.002845,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.4004338,3018,2.99,1,10,1,LEFT,hold,1,0.06258052,0.00299,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.4913514,3022,13.85,1,10,1,LEFT,hold,1,0.0627513,0.002729,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.553791,3024,9.9,1,10,1,LEFT,hold,1,0.06296722,0.003441,1,LEFT,0.9998,0.9997,CENTER,0.5,79.0
1789897189.6450462,3026,14.75,1,10,1,LEFT,hold,1,0.06310209,0.002142,1,LEFT,0.9998,0.9998,CENTER,0.5,79.0
1789897194.741398,3126,3.04,1,11,0,CENTER,hold,1,0.09532674,-0.001887,0,CENTER,0.9993,0.999,UP,0.979,79.0
1789897194.8349724,3128,6.3,1,11,0,CENTER,hold,1,0.09555746,0.00242,0,CENTER,0.9988,0.9984,UP,0.9795,79.0
1789897194.9104564,3130,10.65,1,11,0,CENTER,hold,1,0.09571433,0.001642,0,CENTER,0.9984,0.9978,UP,0.98,79.0
1789897195.0182035,3132,13.08,1,11,0,CENTER,hold,1,0.09572956,0.000159,0,CENTER,0.9985,0.9979,UP,0.9803,79.0
1789897195.0805082,3134,11.33,1,11,0,CENTER,hold,1,0.09564427,-0.000891,0,CENTER,0.9985,0.9979,UP,0.981,79.0
1789897195.1901114,3136,2.79,1,11,0,CENTER,hold,1,0.09556798,-0.000798,0,CENTER,0.9984,0.9978,UP,0.9811,79.0
1789897195.216101,3138,8.02,1,11,0,CENTER,hold,1,0.09557553,7.9e-05,0,CENTER,0.9985,0.9979,UP,0.9812,79.0
1789897195.3294373,3140,1.0,1,11,0,CENTER,hold,1,0.09569797,0.001281,0,CENTER,0.9975,0.9966,UP,0.9814,79.0
1789897195.4068403,3142,11.8,1,11,0,CENTER,hold,1,0.0957484,0.000527,0,CENTER,0.9983,0.9977,UP,0.9816,79.0
1789897195.6082137,3146,8.11,1,11,0,CENTER,hold,1,0.09592749,0.00187,0,CENTER,0.9981,0.9975,UP,0.9813,79.0
1789897195.6683624,3148,6.86,1,11,0,CENTER,hold,1,0.09603716,0.001143,0,CENTER,0.9979,0.9972,UP,0.9811,79.0
1789897195.777326,3150,5.65,1,11,0,CENTER,hold,1,0.09605827,0.00022,0,CENTER,0.9988,0.9983,UP,0.9822,79.0
1789897195.854992,3152,14.07,1,11,0,CENTER,hold,1,0.09617916,0.001259,0,CENTER,0.999,0.9987,UP,0.9816,79.0
1789897195.915263,3154,8.95,1,11,0,CENTER,hold,1,0.09627392,0.000985,0,CENTER,0.9985,0.998,UP,0.9802,79.0
1789897196.0225928,3156,11.26,1,11,0,CENTER,hold,1,0.09636534,0.00095,0,CENTER,0.9985,0.9979,UP,0.9803,79.0
1789897196.0843918,3158,7.81,1,11,0,CENTER,hold,1,0.09689614,0.005508,0,CENTER,0.9979,0.9972,UP,0.9811,79.0
1789897196.1765144,3160,13.96,1,11,0,CENTER,hold,1,0.09730876,0.004258,0,CENTER,0.9978,0.9972,UP,0.98,79.0
1789897196.208462,3162,1.99,1,11,0,CENTER,hold,1,0.09751079,0.002076,0,CENTER,0.9976,0.9968,UP,0.9794,79.0
1789897196.3471715,3164,9.97,1,11,0,CENTER,hold,1,0.09735469,-0.001601,0,CENTER,0.9975,0.9968,UP,0.9786,79.0
1789897196.409482,3166,12.96,1,11,0,CENTER,hold,1,0.09698784,-0.003768,0,CENTER,0.9967,0.9956,UP,0.9784,79.0
