t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1787927427.782738,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,267,268,True,False,0/20,0.10592105984687805,False
1787927428.3079085,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,265,265,True,False,0/20,0.13699954748153687,False
1787927428.80278,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,268,268,True,False,0/20,0.10632812976837158,False
1787927429.3312624,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,273,273,True,False,0/20,0.0941057950258255,False
1787927429.8589473,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,269,269,True,False,0/20,0.21849274635314941,False
1787927430.3844965,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,244,244,True,False,0/20,0.22972039878368378,False
1787927430.8709166,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,257,257,True,False,0/20,0.27819645404815674,False
1787927431.3975544,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,232,232,True,False,0/20,0.29152989387512207,False
1787927431.926567,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,224,224,True,False,0/20,0.38909783959388733,False
1787927432.4626594,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,224,224,True,False,0/20,0.3746451735496521,False
1787927432.9462135,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,224,224,True,False,0/20,0.474131315946579,False
1787927433.4727905,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,224,224,True,False,0/20,0.4569939970970154,False
1787927434.0022216,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,222,222,True,False,0/20,0.47523659467697144,False
1787927434.5319953,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,215,215,True,False,0/20,0.4815985858440399,False
1787927435.0608811,search_360,ground,Autonomy: no human for 55.2s -> search_360,SEARCH,,True,False,True,False,,,,,True,214,214,True,False,0/20,0.48336103558540344,False
1787927435.547971,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,212,212,True,False,0/20,0.5124908685684204,False
1787927436.068191,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,210,211,True,False,0/20,0.5117469429969788,False
1787927436.6024623,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,209,209,True,False,0/20,0.5254198908805847,False
1787927437.1378956,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,210,210,True,False,0/20,0.48579177260398865,False
1787927437.6370442,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,209,209,True,False,0/20,0.4892549514770508,False
1787927438.144224,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,210,210,True,False,0/20,0.5474529266357422,False
1787927438.6874092,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,212,212,True,False,0/20,0.5308926105499268,False
1787927439.2398703,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.5434150099754333,False
1787927439.7463858,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.49905306100845337,False
1787927440.26819,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,212,212,True,False,0/20,0.5024909973144531,False
1787927440.790613,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,211,211,True,False,0/20,0.5082114934921265,False
1787927441.329416,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.47001349925994873,False
1787927441.8465664,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,,,,,True,213,213,True,False,0/20,0.47141942381858826,False
1787927442.3292217,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,,,,,True,218,218,True,False,0/20,0.37062960863113403,False
1787927442.855089,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,207,207,True,False,0/20,0.49736565351486206,False
1787927443.3858066,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,211,211,True,False,0/20,0.5209020972251892,False
1787927443.9231918,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,210,210,True,False,0/20,0.5547690987586975,False
1787927444.3882337,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.5027145147323608,False
1787927444.912057,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,229,229,False,False,0/20,-1.0,False
1787927445.4348223,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,226,226,False,False,0/20,-1.0,False
1787927445.927795,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,222,222,False,True,3/20,-1.0,False
1787927446.4637995,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,226,226,False,True,18/20,-1.0,False
1787927446.9596288,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.9336331486701965,False
1787927447.4688087,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,215,215,True,False,0/20,0.9587894678115845,False
1787927448.0093384,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,213,213,True,False,0/20,0.9346005916595459,False
1787927448.4759016,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,213,213,True,False,0/20,0.9225133657455444,False
1787927449.0140727,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,217,217,True,False,0/20,0.9306948781013489,False
1787927449.5497243,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,225,225,True,False,0/20,0.8480169177055359,False
1787927450.0778356,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.8577272891998291,False
1787927450.6050398,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,220,220,True,False,0/20,0.8285108804702759,False
1787927451.0939126,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,216,216,True,False,0/20,0.8742303848266602,False
1787927451.6083434,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.7367057800292969,False
1787927452.1344361,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,219,219,True,False,0/20,0.8936925530433655,False
1787927452.624755,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,223,223,True,False,0/20,0.7349793314933777,False
1787927453.1538863,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,219,219,True,False,0/20,0.8836079835891724,False
1787927453.6766658,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.882899284362793,False
1787927454.2143004,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,219,219,True,False,0/20,0.7875218391418457,False
1787927454.6859787,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.7954389452934265,False
1787927455.1973367,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,222,222,True,False,0/20,0.7898977994918823,False
1787927455.7443268,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.7337744235992432,False
1787927456.2216525,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.7231309413909912,False
1787927456.7352757,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,223,223,True,False,0/20,0.7040296196937561,False
1787927457.2698998,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.8385556936264038,False
1787927457.8030608,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.7895859479904175,False
1787927458.3213174,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,220,220,True,False,0/20,0.879022479057312,False
1787927458.8408449,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.7987395524978638,False
1787927459.34851,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.6072572469711304,False
1787927459.8591769,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,215,215,True,False,0/20,0.6509256362915039,False
1787927460.391858,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,217,217,True,False,0/20,0.5311766862869263,False
1787927460.917393,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,217,217,True,False,0/20,0.5027716159820557,False
1787927461.4031284,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.4868581295013428,False
1787927461.9285023,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,215,215,True,False,0/20,0.7062622308731079,False
1787927462.4561973,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,224,224,True,False,0/20,0.49345892667770386,False
1787927462.982412,gesture,ground,Perception: hand_detected -> gesture (priority),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.5509002208709717,False
1787927463.5154657,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.5129094123840332,False
1787927464.0060477,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,False,False,,,,,True,222,222,True,False,0/20,0.41509202122688293,False
1787927464.5411854,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,226,226,True,False,0/20,0.41507041454315186,False
1787927465.0724146,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,,,,,True,226,226,True,False,0/20,0.5460294485092163,False
1787927465.6062036,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,False,False,,,,,True,224,224,True,False,0/20,0.44430971145629883,False
1787927466.1363378,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,228,228,True,False,0/20,0.6640605926513672,False
1787927466.6605234,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,218,218,True,False,0/20,0.4480929970741272,False
1787927467.1892374,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.49416637420654297,False
1787927467.676995,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,226,226,True,False,0/20,0.5193819999694824,False
1787927468.2081914,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,224,224,True,False,0/20,0.4750601649284363,False
1787927468.6819415,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,211,211,True,False,0/20,0.9064265489578247,False
1787927469.2088327,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.9024019241333008,False
1787927469.7454097,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,222,222,True,False,0/20,0.8843274712562561,False
1787927470.2178495,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,222,222,True,False,0/20,0.9316415786743164,False
1787927470.757867,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,226,226,True,False,0/20,0.8920753002166748,False
1787927471.32945,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.9352243542671204,False
1787927471.822599,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.9092326164245605,False
1787927472.3467865,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,226,226,True,False,0/20,0.9032686352729797,False
1787927472.8544035,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,226,226,True,False,0/20,0.8655383586883545,False
1787927473.400993,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.8930763006210327,False
1787927473.8793156,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,214,214,True,False,0/20,0.9305217862129211,False
1787927474.3899658,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.9200392365455627,False
1787927474.9313939,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,220,220,True,False,0/20,0.9109505414962769,False
1787927475.422639,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,215,215,True,False,0/20,0.9307715892791748,False
1787927475.9879954,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,220,220,True,False,0/20,0.9329938292503357,False
1787927476.4583461,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.8954946994781494,False
1787927476.9858208,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.8832805156707764,False
1787927477.51915,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,229,229,True,False,0/20,0.8719401359558105,False
1787927478.0381696,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,218,218,True,False,0/20,0.9465924501419067,False
1787927478.530561,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.8624241352081299,False
1787927479.058074,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.8925716876983643,False
1787927479.5853472,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,223,223,True,False,0/20,0.9228250980377197,False
1787927480.116138,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.9261924028396606,False
1787927480.6026847,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.9047443866729736,False
1787927481.1272182,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,218,218,True,False,0/20,0.9231988191604614,False
1787927481.6538491,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,208,208,True,False,0/20,0.8942826986312866,False
1787927482.1887443,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,211,211,True,False,0/20,0.8986600637435913,False
1787927482.6736822,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,206,206,True,False,0/20,0.8709714412689209,False
1787927483.2030618,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,208,208,True,False,0/20,0.8878661394119263,False
1787927483.7364058,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,211,211,True,False,0/20,0.8812664747238159,False
1787927484.264078,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,210,210,True,False,0/20,0.9237838387489319,False
1787927484.742606,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,211,211,True,False,0/20,0.8743911981582642,False
1787927485.2737758,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,209,209,True,False,0/20,0.8863379955291748,False
1787927485.809147,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.9304220676422119,False
1787927486.2794366,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,224,224,True,False,0/20,0.8549253344535828,False
1787927486.8069327,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,214,214,True,False,0/20,0.8528721928596497,False
1787927487.3362668,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,207,207,True,False,0/20,0.9250825643539429,False
1787927487.818092,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.8825642466545105,False
1787927488.3424172,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.8821927309036255,False
1787927488.8668191,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,210,211,True,False,0/20,0.9329362511634827,False
1787927489.396768,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.9296945333480835,False
1787927489.879225,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,210,210,True,False,0/20,0.9273536205291748,False
1787927490.4145558,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.9340038895606995,False
1787927490.945482,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,216,216,True,False,0/20,0.9270351529121399,False
1787927491.4772081,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,214,214,True,False,0/20,0.9135444164276123,False
1787927492.006463,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.9116910696029663,False
1787927492.5415585,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,222,222,True,False,0/20,0.9052910208702087,False
1787927493.023299,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,223,223,True,False,0/20,0.8844566345214844,False
1787927493.5673687,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,223,223,True,False,0/20,0.9096202850341797,False
1787927494.1400664,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.9160728454589844,False
1787927494.625845,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,214,214,True,False,0/20,0.932847261428833,False
1787927495.136638,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,212,212,True,False,0/20,0.9149677753448486,False
1787927495.6686866,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,216,216,True,False,0/20,0.8990633487701416,False
1787927496.2057354,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,208,208,True,False,0/20,0.8906588554382324,False
1787927496.7403617,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,203,203,True,False,0/20,0.8524038791656494,False
1787927497.278016,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,208,208,True,False,0/20,0.8663382530212402,False
1787927497.8131912,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,214,214,True,False,0/20,0.8909310102462769,False
1787927498.346023,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,211,211,True,False,0/20,0.9211412668228149,False
1787927498.8702943,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,219,219,True,False,0/20,0.8898137211799622,False
1787927499.4070597,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,216,216,True,False,0/20,0.9048287868499756,False
1787927499.9380825,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.8757672309875488,False
1787927500.4698248,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,216,216,True,False,0/20,0.8807271718978882,False
1787927500.9957886,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,212,212,True,False,0/20,0.8685973882675171,False
1787927501.5295854,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,216,216,True,False,0/20,0.9063746333122253,False
1787927502.065405,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.8874161243438721,False
1787927502.5999079,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,219,219,True,False,0/20,0.9078537225723267,False
1787927503.1281638,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.8846544027328491,False
1787927503.6199872,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,218,218,True,False,0/20,0.8460575342178345,False
1787927504.1441572,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,213,213,True,False,0/20,0.9211776852607727,False
1787927504.6738975,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.9316756725311279,False
1787927505.2012193,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,216,216,True,False,0/20,0.9079678654670715,False
1787927505.733806,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,216,216,True,False,0/20,0.9220042824745178,False
1787927506.2598166,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.870525598526001,False
1787927506.7764113,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,224,224,True,False,0/20,0.8151623010635376,False
1787927507.258832,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.9119948148727417,False
1787927507.7969005,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,225,225,True,False,0/20,0.8806704878807068,False
1787927508.3136334,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.8872578740119934,False
1787927508.7878947,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,224,224,True,False,0/20,0.8824750185012817,False
1787927509.3519266,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,222,222,True,False,0/20,0.9005535840988159,False
1787927509.8215635,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.8902724981307983,False
1787927510.3266976,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,219,220,True,False,0/20,0.9290710687637329,False
1787927510.852933,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.9183013439178467,False
1787927511.3601274,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.8985903263092041,False
1787927511.9167366,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.9190778732299805,False
1787927512.4403005,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.9170147180557251,False
1787927512.9295728,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.8813328146934509,False
1787927513.4609632,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,221,221,True,False,0/20,0.9326534271240234,False
1787927513.9928374,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,218,218,True,False,0/20,0.9392654895782471,False
1787927514.5185142,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,223,223,True,False,0/20,0.8855850696563721,False
1787927515.0015044,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,219,219,True,False,0/20,0.9323583841323853,False
1787927515.529077,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.9023624658584595,False
1787927516.0568137,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,218,218,True,False,0/20,0.9558945298194885,False
1787927516.5851474,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,223,223,True,False,0/20,0.9298582077026367,False
1787927517.126049,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.9249393939971924,False
1787927517.6083858,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,225,225,True,False,0/20,0.9153739213943481,False
1787927518.128893,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,220,220,True,False,0/20,0.8503823280334473,False
1787927518.6590977,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.8996026515960693,False
1787927519.1475027,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.9312855005264282,False
1787927519.674394,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,224,224,True,False,0/20,0.9175081253051758,False
1787927520.1990912,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.8634551763534546,False
1787927520.7317655,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.901199460029602,False
1787927521.2574267,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,221,221,True,False,0/20,0.8643093705177307,False
1787927521.7455776,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,225,225,True,False,0/20,0.8451454639434814,False
1787927522.286235,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,214,214,True,False,0/20,0.8716985583305359,False
1787927522.801766,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,222,222,True,False,0/20,0.8869447112083435,False
