t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1790163179.450489,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,204,204,True,False,0/20,0.7329356670379639,False
1790163179.9712024,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,199,199,True,False,0/20,0.7718682289123535,False
1790163180.530727,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,206,206,True,False,0/20,0.7937141060829163,False
1790163181.044886,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,202,202,True,False,0/20,0.7414053678512573,False
1790163181.605938,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,207,207,True,False,0/20,0.7784936428070068,False
1790163182.0816648,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,206,206,True,False,0/20,0.7534437775611877,False
1790163182.5870073,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,208,208,True,False,0/20,0.7571439146995544,False
1790163183.1425443,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,209,209,True,False,0/20,0.651994526386261,False
1790163183.6895883,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,212,212,True,False,0/20,0.7772048711776733,False
1790163184.2260044,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,210,210,True,False,0/20,0.7373180389404297,False
1790163184.7605927,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,218,218,True,False,0/20,0.6477694511413574,False
1790163185.2941825,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,220,220,True,False,0/20,0.6772964000701904,False
1790163185.8706598,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.6878448724746704,False
1790163186.429203,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.6811442375183105,False
1790163186.9089196,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.688095211982727,False
1790163187.4504912,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,228,228,True,False,0/20,0.504135251045227,False
1790163187.9704635,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,226,226,True,False,0/20,0.5371687412261963,False
1790163188.4776142,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,228,228,True,False,0/20,0.30692094564437866,False
1790163188.9967358,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,229,229,True,False,0/20,0.284737765789032,False
1790163189.5048842,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,224,224,True,False,0/20,0.7091466784477234,False
1790163190.0126421,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,189,189,True,False,0/20,0.9261457920074463,False
1790163190.5650678,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,179,179,True,False,0/20,0.9416923522949219,False
1790163191.066197,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,172,172,True,False,0/20,0.9455467462539673,False
1790163191.6091397,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,202,202,True,False,0/20,0.7348636984825134,False
1790163192.1685543,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,208,208,True,False,0/20,0.8581674098968506,False
1790163192.6939383,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,192,192,True,False,0/20,0.8291539549827576,False
1790163193.2208464,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,True,218,218,True,False,0/20,0.19094163179397583,False
1790163193.713173,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,218,218,True,False,0/20,0.2245418280363083,False
1790163194.231761,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,,0,,0,no_face,0,False,218,218,True,False,0/20,0.2245418280363083,False
1790163194.807473,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,105,105,True,False,0/20,0.45953235030174255,False
1790163195.3126593,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,91,91,True,False,0/20,0.5353708863258362,False
1790163195.8182547,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,95,95,True,False,0/20,0.46795767545700073,False
1790163196.3647664,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,82,82,True,False,0/20,0.7605509161949158,False
1790163196.891814,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,86,86,True,False,0/20,0.8176462650299072,False
1790163197.4478867,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,,0,,0,no_hand,0,True,90,90,True,False,0/20,0.7549135684967041,False
1790163198.047164,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,0.162,1,pose,1,ok,8,True,93,93,True,False,0/20,0.8023083209991455,False
1790163198.419626,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.8647017478942871,False
1790163198.9198022,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,83,83,True,False,0/20,0.8199189305305481,False
1790163199.420384,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8343790173530579,False
1790163199.9204211,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8826923370361328,False
1790163200.5030928,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,86,86,True,False,0/20,0.785054624080658,False
1790163200.9391322,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8871279954910278,False
1790163201.541304,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8760374784469604,False
1790163202.0940685,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.881371021270752,False
1790163202.6723614,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,84,84,True,False,0/20,0.8814511299133301,False
1790163203.1461952,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8814704418182373,False
1790163203.7977986,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,0.237,2,reacquire,1,ok,8,True,84,84,True,False,0/20,0.841710090637207,False
1790163204.2160943,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,86,86,True,False,0/20,0.8407995700836182,False
1790163204.7408612,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,86,86,True,False,0/20,0.8763221502304077,False
1790163205.340222,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,86,86,True,False,0/20,0.8235527276992798,False
1790163205.8176906,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8094600439071655,False
1790163206.434303,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8597517013549805,False
1790163207.0029235,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.8660363554954529,False
1790163207.5640042,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8697167634963989,False
1790163208.1294677,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.7925571799278259,False
1790163208.70231,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8780510425567627,False
1790163209.2363806,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8626443147659302,False
1790163209.781188,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,85,85,True,False,0/20,0.8787671327590942,False
1790163210.3512888,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,86,86,True,False,0/20,0.8459064960479736,False
1790163210.8546762,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,83,83,True,False,0/20,0.8717136383056641,False
1790163211.3543994,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8782816529273987,False
1790163211.886379,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.7980438470840454,False
1790163212.4405882,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.8033757209777832,False
1790163212.9826062,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.8111914396286011,False
1790163213.565811,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.817267894744873,False
1790163214.0734048,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,89,89,True,False,0/20,0.7934930920600891,False
1790163214.6334314,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,91,91,True,False,0/20,0.7874066829681396,False
1790163215.1884446,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,iou,1,ok,0,True,91,91,True,False,0/20,0.8045114874839783,False
1790163215.7084503,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.8426976799964905,False
1790163216.2264054,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,87,87,True,False,0/20,0.8580590486526489,False
1790163216.7526803,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8845606446266174,False
1790163217.30744,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8645904660224915,False
1790163217.907884,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,2,held,1,held,0,True,86,86,True,False,0/20,0.8951197862625122,False
1790163218.4941099,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,2,held,1,held,0,True,84,84,True,False,0/20,0.8643854260444641,False
1790163219.004076,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,,2,held,1,held,0,True,88,88,True,False,0/20,0.8720406889915466,False
1790163219.6291587,gesture,ground,Perception: hand_detected -> gesture (preempts face),BACK,,True,True,True,True,,,,,,3,held,1,held,0,True,90,90,True,False,0/20,0.8211650848388672,False
1790163220.2610111,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,90,90,True,False,0/20,0.8087731599807739,False
1790163220.7668874,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,iou,1,ok,0,True,88,88,True,False,0/20,0.7578383088111877,False
1790163221.2952023,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,2,held,1,held,0,True,90,90,True,False,0/20,0.4990028142929077,False
1790163221.7962816,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.29830214381217957,False
1790163222.3735569,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.6443198323249817,False
1790163222.9007397,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.7025117874145508,False
1790163223.4670813,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,93,93,True,False,0/20,0.8153196573257446,False
1790163224.0361204,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,93,93,True,False,0/20,0.7940429449081421,False
1790163224.612301,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.780060887336731,False
1790163225.2195096,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.7958004474639893,False
1790163225.8973072,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,94,94,True,False,0/20,0.778167188167572,False
1790163226.4734802,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,98,98,True,False,0/20,0.7187327146530151,False
1790163227.0635538,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,92,92,True,False,0/20,0.8333660960197449,False
1790163227.6302686,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.765758752822876,False
1790163228.2063835,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,92,92,True,False,0/20,0.8652620911598206,False
1790163228.8037734,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,90,90,True,False,0/20,0.8788577318191528,False
1790163229.465047,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,87,87,True,False,0/20,0.8381239175796509,False
1790163229.9580684,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,90,90,True,False,0/20,0.8546260595321655,False
1790163230.6385007,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,89,89,True,False,0/20,0.8754419088363647,False
1790163231.143042,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,88,88,True,False,0/20,0.8654232621192932,False
1790163231.855182,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,86,86,True,False,0/20,0.8037232160568237,False
1790163232.3669126,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,88,88,True,False,0/20,0.7138283252716064,False
1790163232.916806,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,96,96,True,False,0/20,0.7305285930633545,False
1790163233.4506392,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,96,96,True,False,0/20,0.7072482109069824,False
1790163234.0145679,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,90,90,True,False,0/20,0.8633504509925842,False
1790163234.5339882,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,92,92,True,False,0/20,0.8267124891281128,False
1790163235.0550148,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,92,92,True,False,0/20,0.8893648982048035,False
1790163235.6060603,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,89,89,True,False,0/20,0.7573058009147644,False
1790163236.1688063,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,2,held,0,held,0,True,89,89,True,False,0/20,0.8252264857292175,False
1790163236.7017856,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,held,0,held,0,True,88,88,True,False,0/20,0.8456986546516418,False
1790163237.396113,face,ground,Perception: face_detected -> face,FACE,,True,True,True,False,,,,,,1,pose,0,arm_not_visible(elbow),8,True,92,92,True,False,0/20,0.8178470730781555,False
1790163237.8031607,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,96,96,True,False,0/20,0.670835018157959,False
1790163238.3679864,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,91,91,True,False,0/20,0.8874620199203491,False
1790163238.9133637,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.7626990079879761,False
1790163239.4774077,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,88,88,True,False,0/20,0.5061083436012268,False
1790163240.0110493,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.5713599920272827,False
1790163240.5128403,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,87,87,True,False,0/20,0.7968412637710571,False
1790163241.0682569,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,iou,1,ok,0,True,90,90,True,False,0/20,0.7764196395874023,False
1790163241.59401,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.8318794369697571,False
1790163242.1613195,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,85,85,True,False,0/20,0.8555812239646912,False
1790163242.7163963,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,89,89,True,False,0/20,0.753242552280426,False
1790163243.2805502,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,,1,held,1,held,0,True,92,92,True,False,0/20,0.8475877046585083,False
1790163243.7959552,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,83,83,True,False,0/20,0.36792731285095215,False
1790163244.3445733,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,116,116,True,False,0/20,0.13453447818756104,False
1790163244.860621,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,93,93,True,False,0/20,0.3190135359764099,False
1790163245.426789,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,109,109,True,False,0/20,0.17832708358764648,False
1790163245.9920237,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,95,95,True,False,0/20,0.3299216032028198,False
1790163246.4794843,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,98,98,True,False,0/20,0.31639164686203003,False
1790163247.043019,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,96,96,True,False,0/20,0.1730557680130005,False
1790163247.5612998,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,96,96,True,False,0/20,0.18516871333122253,False
1790163248.0650947,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,92,92,True,False,0/20,0.1996755301952362,False
1790163248.623016,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,94,94,True,False,0/20,0.18144741654396057,False
1790163249.1261325,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,88,88,True,False,0/20,0.37464702129364014,False
1790163249.7019732,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,88,88,True,False,0/20,0.36134183406829834,False
1790163250.1971378,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,81,81,True,False,0/20,0.4772431552410126,False
1790163250.7458386,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,84,84,True,False,0/20,0.4576401114463806,False
1790163251.2694883,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,84,84,True,False,0/20,0.4872376322746277,False
1790163251.7765675,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,116,116,True,False,0/20,0.1882358193397522,False
1790163252.2822244,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,84,84,True,False,0/20,0.4205405116081238,False
1790163252.83618,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,84,84,True,False,0/20,0.3631972074508667,False
1790163253.3201587,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,132,132,True,False,0/20,0.1910487562417984,False
1790163253.8822753,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,124,124,True,False,0/20,0.2215893417596817,False
1790163254.4464674,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,83,83,True,False,0/20,0.8545016646385193,False
1790163255.002674,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,84,84,True,False,0/20,0.8661829233169556,False
1790163255.5106146,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,81,81,True,False,0/20,0.2612449824810028,False
1790163255.9738932,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.6985873579978943,False
1790163256.5304523,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,85,85,True,False,0/20,0.6204037070274353,False
1790163257.0285964,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,89,89,True,False,0/20,0.31605589389801025,False
1790163257.574566,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,,1,,0,no_face,0,True,115,115,True,False,0/20,0.1767500340938568,False
1790163258.0907583,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,126,126,True,False,0/20,0.17186811566352844,False
1790163258.6467052,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,118,118,True,False,0/20,0.1826387196779251,False
1790163259.1608815,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,,1,,0,no_face,0,True,112,112,True,False,0/20,0.16870766878128052,False
1790163259.716568,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.6812684535980225,False
1790163260.2658844,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,87,87,True,False,0/20,0.5197834372520447,False
1790163260.801432,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.4992828369140625,False
1790163261.3312473,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.7745312452316284,False
1790163261.8776026,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,84,84,True,False,0/20,0.7570266127586365,False
1790163262.4017386,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,84,84,True,False,0/20,0.8177463412284851,False
1790163262.938924,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,82,82,True,False,0/20,0.86870938539505,False
1790163263.4528553,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,81,81,True,False,0/20,0.8742737770080566,False
1790163264.0311563,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,83,83,True,False,0/20,0.8416333198547363,False
1790163264.5843806,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,iou,1,ok,0,True,82,82,True,False,0/20,0.6207186579704285,False
1790163265.0712495,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,83,83,True,False,0/20,0.6761786341667175,False
1790163265.5746558,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,,1,held,1,held,0,True,82,82,True,False,0/20,0.6185469627380371,False
